domain,epoch,inference,scope,dataset,class_name,prompt_config,score_rule,pixel_auroc,pixel_ap,image_auroc,image_ap,sample_count,pixel_count,dataset_count,image_dataset_count,valid
,20,,dataset,Liver,Liver,current_shared,cls_only,96.05849477464476,4.750380504724601,60.09312868118286,55.634260177612305,1493,400607732,,,True
,20,,dataset,Retina,Retina,current_shared,cls_only,87.70721020563468,41.38864222989651,78.45909595489502,77.23181247711182,1805,484324820,,,True
,20,,dataset,Retina,Retina,current_shared,cls_only,88.80768498209643,42.37139099265742,78.45909595489502,77.23181247711182,1805,484324820,,,True
,20,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,86.82509401546551,44.05603780378849,,,612,164214288,,,True
,20,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,86.81117787093119,43.90534152859931,,,612,164214288,,,True
,20,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,83.22161162391433,27.883621748440856,,,380,101963120,,,True
,20,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,83.13287653204847,27.69662881597347,,,380,101963120,,,True
,20,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,85.69132987328919,54.74787644846517,,,1000,268324000,,,True
,20,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,85.75459707749414,54.71298568740285,,,1000,268324000,,,True
Medical,10,equal,macro,ALL_MEDICAL_MACRO,,,,87.8182871125846,33.87451640536552,74.94818170865376,76.62024100621541,,,6,3,True
Medical,10,weighted,macro,ALL_MEDICAL_MACRO,,,,87.75137668622541,33.58059959234213,74.94818170865376,76.62024100621541,,,6,3,True
Medical,11,equal,macro,ALL_MEDICAL_MACRO,,,,87.1445426352329,33.559220537653026,76.124240954717,77.42551167805989,,,6,3,True
Medical,11,weighted,macro,ALL_MEDICAL_MACRO,,,,87.36684533013056,33.613024117754314,76.124240954717,77.42551167805989,,,6,3,True
Medical,12,equal,macro,ALL_MEDICAL_MACRO,,,,88.34789220452843,33.989008632308156,75.48961043357849,77.03285018603007,,,6,3,True
Medical,12,weighted,macro,ALL_MEDICAL_MACRO,,,,88.33007469165749,33.66035616706048,75.48961043357849,77.03285018603007,,,6,3,True
Medical,13,equal,macro,ALL_MEDICAL_MACRO,,,,87.96957703161627,33.210525711293684,74.65290427207947,76.1204183101654,,,6,3,True
Medical,13,weighted,macro,ALL_MEDICAL_MACRO,,,,88.06309766254134,33.092259610894885,74.65290427207947,76.1204183101654,,,6,3,True
Medical,14,equal,macro,ALL_MEDICAL_MACRO,,,,87.38404698902242,33.72194919781253,75.54275393486023,77.68280704816182,,,6,3,True
Medical,14,weighted,macro,ALL_MEDICAL_MACRO,,,,87.72060689804312,33.80995661821145,75.54275393486023,77.68280704816182,,,6,3,True
Medical,15,equal,macro,ALL_MEDICAL_MACRO,,,,89.0802473607016,35.48717926990417,74.99794363975525,77.58847077687581,,,6,3,True
Medical,15,weighted,macro,ALL_MEDICAL_MACRO,,,,89.28949333223254,35.472911947909374,74.99794363975525,77.58847077687581,,,6,3,True
Medical,16,equal,macro,ALL_MEDICAL_MACRO,,,,88.88551054638397,34.19462711572047,74.59775408109029,76.95123553276062,,,6,3,True
Medical,16,weighted,macro,ALL_MEDICAL_MACRO,,,,89.02209242987742,34.04880549739073,74.59775408109029,76.95123553276062,,,6,3,True
Medical,17,equal,macro,ALL_MEDICAL_MACRO,,,,87.94158174476324,32.78147444121041,74.25368428230286,76.50176286697388,,,6,3,True
Medical,17,weighted,macro,ALL_MEDICAL_MACRO,,,,88.2572611839995,32.90452655324,74.25368428230286,76.50176286697388,,,6,3,True
Medical,18,equal,macro,ALL_MEDICAL_MACRO,,,,87.84633164159872,33.281302965063595,73.22227358818054,76.09944939613342,,,6,3,True
Medical,18,weighted,macro,ALL_MEDICAL_MACRO,,,,88.19328761782621,33.2883031999885,73.22227358818054,76.09944939613342,,,6,3,True
Medical,19,equal,macro,ALL_MEDICAL_MACRO,,,,87.85365034279538,33.02729337416935,74.63249762852986,76.59321228663127,,,6,3,True
Medical,19,weighted,macro,ALL_MEDICAL_MACRO,,,,88.17675958050182,33.11812862411441,74.63249762852986,76.59321228663127,,,6,3,True
Medical,20,equal,macro,ALL_MEDICAL_MACRO,,,,88.99070542806244,34.272141649198794,74.26058053970337,76.09254717826843,,,6,3,True
Medical,20,weighted,macro,ALL_MEDICAL_MACRO,,,,89.18737729833441,34.25555097246542,74.26058053970337,76.09254717826843,,,6,3,True
