K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
"[2658, 113, 595]",0.30132970213890076,3,A_THBR_R1_CANDIDATE,251,251,11,0.9045857787132263,"[""chewinggum/Data/Images/Anomaly/001.JPG"",""macaroni1/Data/Images/Anomaly/022.JPG"",""pcb3/Data/Images/Anomaly/038.JPG"",""capsules/Data/Images/Normal/024.JPG"",""pcb2/Data/Images/Normal/0488.JPG"",""macaroni1/Data/Images/Normal/0892.JPG""]",3858,3857,0.9999920129776001,0.41169242064158124,bac6b6c3d28a828f9eda6a78834a0b04b27e0453c9dd82dd305d8fc95898c772,"[1,1,1,0,0,0]",ff22adca8a3b9451d430906d3df7349b8c48606a05a7bec59cb1f41d2dda2019,0,0,1,0,1,1.4862083026612472e-05,0.07693693129575188,success,1,True,,0.7402380704879761,0.13859574496746063,1.0431815385818481,0.5175317277510961,0.44935589532057446,9.60542756445193e-09
"[490, 306, 44]",0.301396906375885,3,A_THBR_R1_CANDIDATE,252,252,11,1.0718873739242554,"[""pcb4/Data/Images/Normal/0923.JPG"",""pcb2/Data/Images/Anomaly/030.JPG"",""pipe_fryum/Data/Images/Normal/392.JPG"",""candle/Data/Images/Normal/0923.JPG"",""macaroni2/Data/Images/Anomaly/057.JPG"",""cashew/Data/Images/Anomaly/064.JPG""]",3859,3858,0.9999430179595947,0.5732666801923187,2894f17f34f8890647a854b3cb2cdc7e9b7ce75ede6707ef5c8e067b1ffa4475,"[0,1,0,0,1,1]",dadc585082864717bb418426b42508449bab7dbfdd3ad41b8fa42ebcb6c201f0,0,0,1,0,1,1.948434612882217e-05,0.09999994073908422,success,1,True,,0.8769020438194275,0.16418352723121643,1.2360708713531494,0.7316563030083975,0.2941719997810803,7.795082979100698e-08
"[81, 793, 72]",0.301456093788147,3,A_THBR_R1_CANDIDATE,253,253,11,0.9142561554908752,"[""candle/Data/Images/Anomaly/073.JPG"",""candle/Data/Images/Normal/0659.JPG"",""pipe_fryum/Data/Images/Anomaly/004.JPG"",""cashew/Data/Images/Anomaly/065.JPG"",""pcb3/Data/Images/Normal/0306.JPG"",""pcb4/Data/Images/Normal/0615.JPG""]",3860,3859,0.9999727010726929,0.8643037875493368,403a52f4650b4fa25415dec3551250c137649f622ebf4db207690f303ced7e1e,"[1,0,1,1,0,0]",7c664b009f9b53927b8768ef8b4698ac6454b9af7dba31c15ab3d819b08b05b7,0,0,1,0,1,1.9398587152599106e-05,0.09999994078415778,success,1,True,,0.8153831362724304,0.15266525745391846,1.0669214725494385,0.6141073803106943,0.6971525450547537,2.647363430696714e-07
"[41210, 112, 164, 50]",0.3015024960041046,4,A_THBR_R1_CANDIDATE,254,254,11,1.282559871673584,"[""fryum/Data/Images/Anomaly/042.JPG"",""pipe_fryum/Data/Images/Anomaly/032.JPG"",""capsules/Data/Images/Normal/479.JPG"",""pcb1/Data/Images/Normal/0923.JPG"",""capsules/Data/Images/Anomaly/093.JPG"",""macaroni2/Data/Images/Anomaly/040.JPG""]",3861,3860,0.9999946355819702,0.6349494261339714,1fab0351495068b03b4a8f6e4d573f802de051d04fe1cc396df5f2d6265fa468,"[1,1,0,0,1,1]",4a873755f606165cf7467750987f7a647d02bfa70006da5316328399c9d05bbc,0,0,1,0,1,7.620146246623265e-06,0.03259604067730643,success,1,True,,0.7548978924751282,0.14134052395820618,1.4239003658294678,0.4916379190981388,0.5587989697232842,1.2047905784129398e-08
"[192, 4284, 142]",0.3015355169773102,3,A_THBR_R1_CANDIDATE,255,255,11,0.9469876885414124,"[""fryum/Data/Images/Anomaly/081.JPG"",""chewinggum/Data/Images/Normal/486.JPG"",""pcb3/Data/Images/Normal/0648.JPG"",""capsules/Data/Images/Anomaly/076.JPG"",""candle/Data/Images/Normal/0994.JPG"",""pipe_fryum/Data/Images/Anomaly/020.JPG""]",3862,3861,0.9999879598617554,0.3828588519245386,3a668dc97f432aa593f5d89f4d3bb0b1d67183d22ed0e7bbc8da1068db8cbf66,"[1,0,0,1,0,1]",76df1d8324d4fed15df1b204d399d3acd6469288083024668efccd46ac643fb8,0,0,1,0,1,1.943897967113091e-05,0.0526531152630676,success,1,True,,0.6686393022537231,0.12519021332263947,1.0721778869628906,0.7007725040117899,0.48073003549749654,8.74584138443879e-09
"[1934, 1226, 664, 1218]",0.30155566334724426,4,A_THBR_R1_CANDIDATE,256,256,11,0.8889278769493103,"[""chewinggum/Data/Images/Anomaly/013.JPG"",""macaroni1/Data/Images/Normal/0488.JPG"",""pcb3/Data/Images/Normal/0977.JPG"",""pcb2/Data/Images/Anomaly/008.JPG"",""chewinggum/Data/Images/Anomaly/077.JPG"",""pcb4/Data/Images/Anomaly/061.JPG""]",3863,3862,0.9999866485595703,0.5007623694837093,b206ae95017c3e961eccedf53aaae669e5b071a595b695cc947925a25928215b,"[1,0,0,1,1,1]",ffa1fe28941563ec477eb18415a32665003901c611b8e78bbde0cb9ab90d6453,0,0,1,0,1,2.8262267345564277e-05,0.08352778189170917,success,1,True,,0.6860983967781067,0.1284591108560562,1.01738703250885,0.44654928147792816,0.6404626970345362,1.022492401858699e-08
"[84, 3187, 962]",0.30157706141471863,3,A_THBR_R1_CANDIDATE,257,257,11,1.1095877885818481,"[""macaroni1/Data/Images/Anomaly/024.JPG"",""candle/Data/Images/Anomaly/067.JPG"",""pcb4/Data/Images/Normal/0303.JPG"",""pcb4/Data/Images/Normal/0013.JPG"",""pcb3/Data/Images/Anomaly/080.JPG"",""pcb2/Data/Images/Normal/0569.JPG""]",3864,3863,0.9999576807022095,0.3674157955683768,4130d8d972a5aac190f881d0895426e7c0a0546f06dd611e4eaa5d523858a13d,"[1,1,0,0,1,0]",3faae940347f95823f0285283e5150747c66cd04509bccc1ac12346c78584aff,0,0,1,0,1,1.0636820392956103e-05,0.05182324791178819,success,1,True,,0.7649528384208679,0.1432231217622757,1.2528109550476074,0.6439024607340494,0.2643268791337808,8.953242591758226e-09
"[644, 61369, 85, 509, 1198]",0.30159637331962585,5,A_THBR_R1_CANDIDATE,258,258,11,1.305486798286438,"[""pcb3/Data/Images/Normal/0026.JPG"",""pcb1/Data/Images/Anomaly/094.JPG"",""cashew/Data/Images/Anomaly/095.JPG"",""fryum/Data/Images/Anomaly/097.JPG"",""pipe_fryum/Data/Images/Anomaly/012.JPG"",""capsules/Data/Images/Anomaly/051.JPG""]",3865,3864,0.9999927282333374,0.5229101808974292,b5aa70b51645c128092d314f08ab1a3a3d488ef8658eceedb1e31645c271612b,"[0,1,1,1,1,1]",7a3008f937e7241aa06450ef825b1fa1e9b03333efab734bdf81fa69496934f2,0,0,1,0,1,6.239722205353637e-06,0.015036104694053472,success,1,True,,0.7296662330627441,0.13661636412143707,1.4421031475067139,0.4849436193704605,0.4991937755327058,7.364737264481391e-09
"[4224, 341, 555, 668]",0.3016049861907959,4,A_THBR_R1_CANDIDATE,259,259,11,1.0263265371322632,"[""candle/Data/Images/Normal/0779.JPG"",""pcb3/Data/Images/Normal/0237.JPG"",""pcb4/Data/Images/Anomaly/035.JPG"",""capsules/Data/Images/Anomaly/016.JPG"",""pcb1/Data/Images/Anomaly/022.JPG"",""candle/Data/Images/Anomaly/093.JPG""]",3866,3865,0.9999781847000122,0.33995704853441566,edd27bfaaa135c14fad087bbf6327f4e7a48cf8a659a7c9f967b978786ec5c1f,"[0,0,1,1,1,1]",7c5e42ea67329053c407247473a6e2ed5eb663b462568ffc03d6f69c3013a8da,0,0,1,0,1,3.992884273754299e-06,0.09999995265118967,success,1,True,,0.6508364677429199,0.12185697257518768,1.1481834650039673,0.38689860701560974,0.5156444255262613,3.149498795096406e-08
"[4772, 491, 782]",0.301615446805954,3,A_THBR_R1_CANDIDATE,260,260,11,0.8355933427810669,"[""pcb1/Data/Images/Normal/0621.JPG"",""macaroni2/Data/Images/Normal/0739.JPG"",""chewinggum/Data/Images/Anomaly/021.JPG"",""pcb2/Data/Images/Anomaly/001.JPG"",""candle/Data/Images/Normal/0303.JPG"",""pcb2/Data/Images/Anomaly/004.JPG""]",3867,3866,0.9999910593032837,0.5185472344358762,94371b76d1253199c1eca91322cd648b080322ca3ea4cc6432a812e38d3627b2,"[0,0,1,1,0,1]",24695a46f2807783c668daa3b8330fee4112753bf278909f8f67add595171498,0,0,1,0,1,2.3215834310199856e-05,0.09999994041306325,success,1,True,,0.628568172454834,0.1176876500248909,0.9532809853553772,0.3267107730110486,0.7625630299250284,8.152020392060422e-09
"[676, 26]",0.3016325831413269,2,A_THBR_R1_CANDIDATE,261,261,11,0.8693079948425293,"[""chewinggum/Data/Images/Anomaly/035.JPG"",""capsules/Data/Images/Normal/320.JPG"",""fryum/Data/Images/Normal/405.JPG"",""capsules/Data/Images/Anomaly/035.JPG"",""pcb4/Data/Images/Normal/0900.JPG"",""macaroni1/Data/Images/Normal/0518.JPG""]",3868,3867,0.9999970197677612,0.7516191899776459,91bce56f35b66a5f8ea818b87790cbbd9c88de714f1433eb71d27386a6bb059c,"[1,0,0,1,0,0]",73b3175308f94f1658c2246679c45f7cadab5d2feb895ef98107f88cd6c089b3,0,0,1,0,1,3.208769814799457e-05,0.0999999403203982,success,1,True,,0.7588902711868286,0.14208802580833435,1.011396050453186,0.6057692468166351,0.7173267006874084,1.9827835728847276e-07
"[1011, 1466, 374, 279, 577]",0.3016432523727417,5,A_THBR_R1_CANDIDATE,262,262,11,1.244281530380249,"[""macaroni1/Data/Images/Normal/0797.JPG"",""fryum/Data/Images/Anomaly/071.JPG"",""fryum/Data/Images/Anomaly/017.JPG"",""pcb1/Data/Images/Anomaly/058.JPG"",""pcb1/Data/Images/Anomaly/083.JPG"",""pipe_fryum/Data/Images/Anomaly/006.JPG""]",3869,3868,0.9998005032539368,0.2720777871555583,0dd9a9c5352d34f3de987a2e558c3f19a81b62f0d431521e1a6a9585ef447458,"[0,1,1,1,1,1]",202f59fb41742854576bc8474d1213ed41f0aec2beb8da20fa1290bdfd8418c3,0,0,1,0,1,3.359391477944244e-05,0.09999994024043489,success,1,True,,0.743208110332489,0.13915182650089264,1.3834333419799805,0.7603377997875214,0.2062832827952242,4.9059725171218815e-09
"[988, 24, 102]",0.30165696144104004,3,A_THBR_R1_CANDIDATE,263,263,11,1.011968970298767,"[""cashew/Data/Images/Normal/084.JPG"",""macaroni1/Data/Images/Normal/0484.JPG"",""pcb3/Data/Images/Anomaly/081.JPG"",""candle/Data/Images/Anomaly/044.JPG"",""pipe_fryum/Data/Images/Anomaly/061.JPG"",""chewinggum/Data/Images/Normal/245.JPG""]",3870,3869,0.9999985694885254,0.49475397107501823,1e12c6aedc7c42ac7e46408ac63e11dcfe2cb0c5a1d3ea76801d8d133f4fb58e,"[0,0,1,1,1,0]",cb724415889fcd480d378b5d760ba110cba4d4cd8fec137b543024a29c0f4052,0,0,1,0,1,3.962027083300625e-06,0.009503102891530916,success,1,True,,0.676521897315979,0.1266660839319229,1.1386350393295288,0.5361064871152242,0.5639401336411538,8.08858136025492e-09
"[7338, 640, 27711, 18, 277]",0.3017064034938812,5,A_THBR_R1_CANDIDATE,264,264,11,1.3835304975509644,"[""pcb4/Data/Images/Anomaly/031.JPG"",""pcb3/Data/Images/Anomaly/037.JPG"",""pipe_fryum/Data/Images/Normal/369.JPG"",""pcb1/Data/Images/Anomaly/041.JPG"",""candle/Data/Images/Anomaly/051.JPG"",""fryum/Data/Images/Anomaly/083.JPG""]",3871,3870,0.9999699592590332,0.21305346570684378,84adf195cb41fb6aeff2091ca9fab766e1720c5a80c7e71efad99411284720c5,"[1,1,0,1,1,1]",e7c8afa42b19429084402b329e0f76d6fb2f4181754522a097029cafd2e21898,0,0,1,0,1,8.681581325196036e-06,0.04709997488066957,success,1,True,,0.711439311504364,0.13320371508598328,1.51673424243927,0.5443246364593506,0.22964418759656838,4.7550319237643635e-09
"[868, 642, 323, 83]",0.3017713725566864,4,A_THBR_R1_CANDIDATE,265,265,11,1.1610734462738037,"[""pipe_fryum/Data/Images/Normal/377.JPG"",""pcb2/Data/Images/Anomaly/023.JPG"",""pcb2/Data/Images/Anomaly/003.JPG"",""macaroni1/Data/Images/Anomaly/067.JPG"",""pipe_fryum/Data/Images/Anomaly/063.JPG"",""macaroni1/Data/Images/Normal/0261.JPG""]",3872,3871,0.9999097585678101,0.4004520322515077,d57cc0266bdea5b75564166cc3430dc73ffbb86b5b5032c6812b99ba748f1ccd,"[0,1,1,1,1,0]",84454e52408f271ede1c4ce68ea45b54396407739f1e4ff1c1550cb67f19f837,0,0,1,0,1,3.6690560839377885e-05,0.09999994017694974,success,1,True,,0.8087199926376343,0.15141770243644714,1.3124911785125732,0.7638636901974678,0.25471182703433615,4.229212535733495e-09
[193],0.30183547735214233,1,A_THBR_R1_CANDIDATE,266,266,11,0.9273339509963989,"[""candle/Data/Images/Anomaly/016.JPG"",""macaroni1/Data/Images/Normal/0427.JPG"",""pcb2/Data/Images/Normal/0796.JPG"",""fryum/Data/Images/Normal/367.JPG"",""pcb1/Data/Images/Normal/0178.JPG"",""pcb2/Data/Images/Normal/0920.JPG""]",3873,3872,9.78004936769139e-06,2.505181782908039e-06,be04df417a7e15365ad5275f19588632b3fb0024432062ca4e039e23772264c8,"[1,0,0,0,0,0]",4cc2e86e22f5b1f4abcf297e798e7d8e34cfe9e2feea02024ff1f7eefcd7f281,0,0,1,0,1,2.646838335224276e-05,0.0999999401521304,success,1,True,,0.6931484341621399,0.12977910041809082,1.0571130514144897,1.0,2.401156962150708e-08,6.601707180919902e-09
"[66, 993, 143, 590, 273]",0.3018847405910492,5,A_THBR_R1_CANDIDATE,267,267,11,1.2490367889404297,"[""pipe_fryum/Data/Images/Anomaly/033.JPG"",""pcb1/Data/Images/Anomaly/013.JPG"",""pcb2/Data/Images/Anomaly/058.JPG"",""fryum/Data/Images/Anomaly/093.JPG"",""pipe_fryum/Data/Images/Normal/284.JPG"",""macaroni1/Data/Images/Anomaly/099.JPG""]",3874,3873,0.9999853372573853,0.4898905842754175,7433cd9a0e072a5066b276a6d6803e72b553a5364c36c617742b23c7b5aa823f,"[1,1,1,1,0,1]",44ae537446d23cd2163d921d645d89e3a7b82cac20b4aad02561899c711ed992,0,0,1,0,1,1.0930860632288614e-05,0.099999940135311,success,1,True,,0.773787796497345,0.14487731456756592,1.3939141035079956,0.6224796950817109,0.37459415624834946,1.986363962203086e-08
"[7130, 431, 67]",0.30195510387420654,3,A_THBR_R1_CANDIDATE,268,268,11,1.1292381286621094,"[""pcb2/Data/Images/Normal/0172.JPG"",""pcb4/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Anomaly/033.JPG"",""cashew/Data/Images/Normal/446.JPG"",""pcb4/Data/Images/Normal/0400.JPG"",""macaroni1/Data/Images/Anomaly/028.JPG""]",3875,3874,0.9999954700469971,0.33235824412545867,38c76ad3a47e8ad92024a5623489add7df62087f2595c37453588a0b64d1612f,"[0,1,1,0,0,1]",849115ba538b3628484d316cc79021050de8db67e7fc720c6d75dc04bfe787ba,0,0,1,0,1,3.373094901060942e-05,0.09999995265092712,success,1,True,,0.7797961235046387,0.14600224792957306,1.275240421295166,0.6053997476895651,0.2058750925566978,3.5061404890512904e-09
[185],0.30203232169151306,1,A_THBR_R1_CANDIDATE,269,269,11,0.9261771440505981,"[""candle/Data/Images/Anomaly/028.JPG"",""chewinggum/Data/Images/Normal/143.JPG"",""candle/Data/Images/Normal/0261.JPG"",""pcb1/Data/Images/Normal/0796.JPG"",""macaroni1/Data/Images/Normal/0684.JPG"",""chewinggum/Data/Images/Normal/166.JPG""]",3876,3875,0.0002802110102493316,1.2012439583486412e-05,9f6ceb5eea24c5f60079b27a53ae1ee86c22698b500f4568f5347b710baec53c,"[1,0,0,0,0,0]",842bebb977d66dc553ab9ccfda9fcb7c91dc6a7538367b169719c795e0e94f5c,0,0,1,0,1,2.251415995467126e-05,0.09999996337604095,success,1,True,,0.6931143999099731,0.12977272272109985,1.0559499263763428,0.5513513684272766,7.759296568110585e-05,6.398594543099989e-09
[291],0.302097350358963,1,A_THBR_R1_CANDIDATE,270,270,11,0.9245721101760864,"[""pcb4/Data/Images/Normal/0797.JPG"",""macaroni1/Data/Images/Normal/0172.JPG"",""pcb3/Data/Images/Normal/0417.JPG"",""pcb4/Data/Images/Normal/0016.JPG"",""cashew/Data/Images/Normal/006.JPG"",""cashew/Data/Images/Anomaly/042.JPG""]",3877,3876,0.9988003969192505,0.614210844039917,e41e8904d9f7333957aeb03d0e7cfe386a3f8c36fa798e23cc7828fa187ebb3c,"[0,0,0,0,0,1]",e8031a937a53f844ed9e18e330fbe9ecd016f22f62812fff2199bf8164b7c57a,0,0,1,0,1,1.636276249280687e-05,0.09365443945887203,success,1,True,,0.6839656233787537,0.12805978953838348,1.0526318550109863,0.2989690899848938,0.7379611134529114,5.638215043290984e-06
"[136, 1088, 98]",0.3021491467952728,3,A_THBR_R1_CANDIDATE,271,271,11,1.0663256645202637,"[""candle/Data/Images/Normal/0488.JPG"",""capsules/Data/Images/Anomaly/089.JPG"",""pcb1/Data/Images/Normal/0688.JPG"",""pcb3/Data/Images/Anomaly/000.JPG"",""pipe_fryum/Data/Images/Normal/089.JPG"",""pipe_fryum/Data/Images/Anomaly/051.JPG""]",3878,3877,0.9999827146530151,0.4825027212500572,3ed947ebbb56f97e0a229c30c49da856f081f4c61a79315178a45768f839c719,"[0,1,0,1,0,1]",db62d719bbfe120992290f6b2f763d2f4b0b2b328eebcba926d549de990b632b,0,0,1,0,1,1.3255640243788728e-05,0.04967500740107814,success,1,True,,0.7832423448562622,0.14664749801158905,1.2129731178283691,0.5915428499380747,0.35745058084527653,1.5349430171340828e-08
"[6091, 1824, 983, 20]",0.30218613147735596,4,A_THBR_R1_CANDIDATE,272,272,11,0.9547041058540344,"[""chewinggum/Data/Images/Anomaly/062.JPG"",""pcb4/Data/Images/Anomaly/011.JPG"",""fryum/Data/Images/Anomaly/018.JPG"",""macaroni2/Data/Images/Anomaly/072.JPG"",""pcb3/Data/Images/Normal/0958.JPG"",""pcb1/Data/Images/Normal/0552.JPG""]",3879,3878,0.9999291896820068,0.104062638583855,5f86eb826906c8dd34d8beadafdabb940de95de20042095618abfeaa2bb2a7ca,"[1,1,1,1,0,0]",9d185e057e4c4dd7cdd07b876c026a99b1e7615d1d3cedc7ec3ee67bd2a53651,0,0,1,0,1,1.3045305472738768e-05,0.0999999400523798,success,1,True,,0.5548145174980164,0.10387865453958511,1.0585827827453613,0.43823400791734457,0.49202347145915737,5.964145621817352e-09
[983],0.30221882462501526,1,A_THBR_R1_CANDIDATE,273,273,11,0.8718225359916687,"[""pipe_fryum/Data/Images/Normal/245.JPG"",""pcb3/Data/Images/Normal/0402.JPG"",""cashew/Data/Images/Normal/093.JPG"",""pcb1/Data/Images/Anomaly/091.JPG"",""chewinggum/Data/Images/Normal/239.JPG"",""cashew/Data/Images/Normal/324.JPG""]",3880,3879,0.9999922513961792,0.5709493160247803,07c5186d0eb6a74979ed59904fffe992a9a9e4f36234d6b32c85f68bb582c08d,"[0,0,0,1,0,0]",025e5fa4fb51517a70757502b5beb8896d6f31e679f32a4aa26eee35d3cbfecc,0,0,1,0,1,1.8828307366205902e-05,0.07195910271903615,success,1,True,,0.7478833198547363,0.14002718031406403,1.0118497610092163,0.5066124200820923,0.588850736618042,0.0001733271637931466
"[8808, 8]",0.3022598624229431,2,A_THBR_R1_CANDIDATE,274,274,11,0.922870934009552,"[""pcb4/Data/Images/Normal/0178.JPG"",""pcb3/Data/Images/Anomaly/011.JPG"",""pcb1/Data/Images/Normal/0520.JPG"",""candle/Data/Images/Anomaly/056.JPG"",""cashew/Data/Images/Normal/260.JPG"",""candle/Data/Images/Normal/0569.JPG""]",3881,3880,0.9998044371604919,0.5320455320179462,e48e222deb4f4b13659916d58198949706d7bbd4dbad948e115e7b8289a3d5db,"[0,1,0,1,0,0]",202c4c98329136a283346d5d8b8f3acf06e6548ccdcbc741b85acac3cb8b6e2f,0,0,1,0,1,2.5379571310792635e-05,0.09999994005629403,success,1,True,,0.9108424186706543,0.17053823173046112,1.0934091806411743,0.6330608576536179,0.25497501343488693,1.0632239977326208e-08
"[591, 35, 2813, 449, 162]",0.30230262875556946,5,A_THBR_R1_CANDIDATE,275,275,11,1.1625990867614746,"[""fryum/Data/Images/Anomaly/012.JPG"",""macaroni1/Data/Images/Anomaly/083.JPG"",""chewinggum/Data/Images/Anomaly/041.JPG"",""pcb1/Data/Images/Anomaly/024.JPG"",""cashew/Data/Images/Anomaly/091.JPG"",""pcb4/Data/Images/Normal/0768.JPG""]",3882,3881,0.9999942779541016,0.3034521335511499,e839d51187f7ab564b233e06743f0d5d02fcffae855542e4585402817ce3d2b1,"[1,1,1,1,1,0]",cb0e639b6a9a1ff8bddea1e1bde94d8c321e5dee2b4546590520cd8551724208,0,0,1,0,1,9.469378419993199e-06,0.09999994006494427,success,1,True,1.5596610307693481,0.7231953740119934,0.1354048252105713,1.298003911972046,0.5888674080371856,0.3178611143612898,7.96317944917746e-09
[569],0.30235350131988525,1,A_THBR_R1_CANDIDATE,276,276,11,0.712368369102478,"[""chewinggum/Data/Images/Anomaly/090.JPG"",""chewinggum/Data/Images/Normal/460.JPG"",""macaroni2/Data/Images/Normal/0286.JPG"",""pcb4/Data/Images/Normal/0755.JPG"",""cashew/Data/Images/Normal/013.JPG"",""pcb4/Data/Images/Normal/0457.JPG""]",3883,3882,0.9771755933761597,0.17109473049640656,2f57a4e022ffa24cb9049ab638821b333559ba96c334b28d669bed1695b03852,"[1,0,0,0,0,0]",ad5d4b98bfe9cda0c368df8dcb3a030df8d5393b5714404edba1e7631c2d56a1,0,0,1,0,1,2.2025893280951497e-05,0.09999996346105643,success,1,True,,0.47823578119277954,0.08954071253538132,0.8019090890884399,0.17750439047813416,0.7685106992721558,0.0010649627074599266
"[1840, 70]",0.30239465832710266,2,A_THBR_R1_CANDIDATE,277,277,11,0.9068806767463684,"[""fryum/Data/Images/Normal/402.JPG"",""pipe_fryum/Data/Images/Normal/006.JPG"",""capsules/Data/Images/Anomaly/061.JPG"",""pcb1/Data/Images/Normal/0483.JPG"",""macaroni2/Data/Images/Normal/0871.JPG"",""capsules/Data/Images/Anomaly/027.JPG""]",3884,3883,0.9999967813491821,0.980586975812912,f645626328705f60ddff058df46ae3d720f4f9ac4a478beea9804e63aaef1f2b,"[0,0,1,0,0,1]",8ee37ef509425480c1e4eabe12dee97d9fd75092712306d4e3b27c4476becd80,0,0,1,0,1,3.4501121089532323e-06,0.09999995265027213,success,1,True,,0.6886338591575623,0.12893381714820862,1.0358145236968994,0.3248059004545212,0.9907471835613251,0.11260008811950684
"[637, 8517, 1289, 570]",0.30245712399482727,4,A_THBR_R1_CANDIDATE,278,278,11,1.34396493434906,"[""pcb1/Data/Images/Anomaly/039.JPG"",""fryum/Data/Images/Anomaly/001.JPG"",""candle/Data/Images/Normal/0892.JPG"",""pcb3/Data/Images/Normal/0800.JPG"",""macaroni1/Data/Images/Anomaly/013.JPG"",""pcb2/Data/Images/Anomaly/051.JPG""]",3885,3884,0.9999251365661621,0.07158507044608342,0d8956edad5b771c538a312b5c329eed84b01b35bb17e05f7eb1c224c7de8cbb,"[1,1,0,0,1,1]",30dd83f61ebdf9d2c0f3abc1fa7e5f2910611e3fbce383a82d05a0023f569bc3,0,0,1,0,1,1.5893761840016808e-05,0.03876151511348498,success,1,True,,0.6537289023399353,0.12239852547645569,1.4663634300231934,0.5818672105669975,0.20935724978915005,4.608734727185038e-09
"[3504, 299, 727, 122, 1149]",0.3025341033935547,5,A_THBR_R1_CANDIDATE,279,279,11,0.8021275997161865,"[""chewinggum/Data/Images/Anomaly/064.JPG"",""pcb1/Data/Images/Anomaly/078.JPG"",""chewinggum/Data/Images/Anomaly/088.JPG"",""candle/Data/Images/Normal/0871.JPG"",""pipe_fryum/Data/Images/Anomaly/059.JPG"",""pipe_fryum/Data/Images/Anomaly/011.JPG""]",3886,3885,0.9999996423721313,0.3907099723815918,f2033b56f8b9a3af36229ae43cd3f311007628be40cc6d135bc23b7cd2fe5039,"[1,1,1,0,1,1]",62629aea1ee555c863032c6d9bc2d4fa99c8d9748c5cbed0c324963397bc856e,0,0,1,0,1,2.1215224917443823e-05,0.09999994023816829,success,1,True,,0.5852450728416443,0.10957620292901993,0.9117038249969482,0.29213985800743103,0.7544634819030762,9.382918442213395e-09
[37271],0.30261436104774475,1,A_THBR_R1_CANDIDATE,280,280,11,0.947231113910675,"[""macaroni2/Data/Images/Normal/0469.JPG"",""cashew/Data/Images/Normal/344.JPG"",""fryum/Data/Images/Anomaly/057.JPG"",""pcb3/Data/Images/Normal/0796.JPG"",""pipe_fryum/Data/Images/Normal/435.JPG"",""candle/Data/Images/Normal/0654.JPG""]",3887,3886,0.9927951693534851,0.03442484512925148,92b8132cab7a55836961846ddc2aac1ca16490a4358151d4d35ece958c5463bc,"[0,0,1,0,0,0]",e52a149e723bc71a3e3916567931a7623f2ea36af586cfb10f46a118f86015f7,0,0,1,0,1,6.5747812377649094e-06,0.02286124634187447,success,1,True,,0.6397621631622314,0.11978351324796677,1.0670145750045776,0.26674896478652954,0.17924459278583527,1.0305120312636973e-08
"[3525, 664, 623, 474]",0.3026558458805084,4,A_THBR_R1_CANDIDATE,281,281,11,0.8896235227584839,"[""chewinggum/Data/Images/Anomaly/008.JPG"",""pcb1/Data/Images/Anomaly/012.JPG"",""pcb2/Data/Images/Normal/0659.JPG"",""chewinggum/Data/Images/Anomaly/065.JPG"",""pcb2/Data/Images/Normal/0170.JPG"",""fryum/Data/Images/Anomaly/086.JPG""]",3888,3887,0.999958872795105,0.7559848204255104,2d406ba51b9bb5e6e54f65c71288372063e4e45461de5237ad57038712742a1b,"[1,1,0,1,0,1]",b62f905e3d1a4c4fb7b11d8350ec2fa6e680e07886fd87770627a7b529b11df2,0,0,1,0,1,6.941411546420387e-06,0.07327552684053787,success,1,True,,0.7574230432510376,0.14181330800056458,1.031436800956726,0.4311615042388439,0.7244872450828552,1.1229882801444546e-08
"[3823, 155, 143, 4078]",0.30269375443458557,4,A_THBR_R1_CANDIDATE,282,282,11,1.0967766046524048,"[""capsules/Data/Images/Anomaly/065.JPG"",""pipe_fryum/Data/Images/Normal/104.JPG"",""macaroni2/Data/Images/Anomaly/098.JPG"",""macaroni2/Data/Images/Anomaly/005.JPG"",""chewinggum/Data/Images/Anomaly/061.JPG"",""pcb4/Data/Images/Normal/0617.JPG""]",3889,3888,0.9999934434890747,0.33403566823176334,5f92b0414d715aea519652555824869fd73f19086bc2332b938300ff25f8ff23,"[1,0,1,1,1,0]",f0090abc62625bba6e6b74b7081b4772c6b0812e0353c2c383e8b1cf1caacc49,0,0,1,0,1,1.2237528404603232e-05,0.031167287786543995,success,1,True,,0.6527319550514221,0.12221186608076096,1.2189884185791016,0.5080513674765825,0.468692394439131,6.153467957403791e-09
