P,arm,background_count,background_max,background_mean,background_median,background_p900,background_p950,background_p990,background_p995,background_top_0.001_mass_fraction,background_top_0.005_mass_fraction,background_top_0.01_mass_fraction,background_top_0.05_mass_fraction,boundary_count,boundary_max,boundary_mean,boundary_median,boundary_p950,boundary_p990,category,far_background_count,far_background_max,far_background_mean,far_background_median,far_background_p900,far_background_p950,far_background_p990,far_background_p995,file_name,interior_count,interior_max,interior_mean,interior_median,interior_p950,interior_p990,near_background_count,near_background_max,near_background_mean,near_background_median,near_background_p900,near_background_p950,near_background_p990,near_background_p995,positive_count,positive_max,positive_mean,positive_median,positive_p950,positive_p990,top_P_P,top_P_anomaly_boundary_fraction,top_P_anomaly_fraction,top_P_far_background_fraction,top_P_near_background_fraction
4772,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,263552,0.9796287417411804,0.0025981289409491614,5.917732526228292e-09,1.0305120312636973e-08,1.3896239181576675e-07,0.011642225086688995,0.12609622895717496,0.3319573315845951,0.896616763386044,0.9902741417285228,0.9999972691575169,1410,0.9951608777046204,0.5704336646720447,0.6841804087162018,0.9825974762439728,0.9919365352392197,chewinggum,261100,0.8625254034996033,0.0007883640692728481,5.917732526228292e-09,9.530678468649967e-09,6.023573462243803e-08,0.001020237355260197,0.012895587831735611,chewinggum/Data/Images/Anomaly/021.JPG,3362,0.9998218417167664,0.9767496225948776,0.9969005584716797,0.9997158646583557,0.9997826218605042,2452,0.9796287417411804,0.19531004084742767,0.020381062291562557,0.7382722735404971,0.8695326179265972,0.954491809606552,0.9650364944338798,4772,0.9998218417167664,0.8566939854047698,0.9900828003883362,0.9996874332427979,0.999772926568985,4772,0.18126571668063704,0.8841156747694887,0.02284157585917854,0.09304274937133278
939,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267385,0.09825222939252853,2.1345295524194396e-05,6.010923314647698e-09,1.088437517893226e-08,1.9555681518568235e-08,2.747854296103469e-06,7.313543756027241e-05,0.8113467782269621,0.9946943090775454,0.999175596225938,0.9997003590838333,506,0.21700549125671387,0.03689477313600275,0.015145350713282824,0.14264941215515137,0.19461525008082378,chewinggum,266550,0.019966036081314087,3.703641776784036e-06,6.010923314647698e-09,1.0715629272795013e-08,1.8086048214627226e-08,1.431149371455831e-06,2.2386475393432193e-05,chewinggum/Data/Images/Anomaly/091.JPG,433,0.737205445766449,0.2917123742371488,0.26454833149909973,0.6251228451728821,0.7023584055900575,835,0.09825222939252853,0.005652941470820279,3.2377620300394483e-06,0.016824244707822802,0.028906843997538074,0.059258985966443974,0.06639472849667077,939,0.737205445766449,0.15439852316453975,0.07675297558307648,0.5547945976257324,0.6739900612831116,939,0.3226837060702875,0.7838125665601704,0.014909478168264111,0.2012779552715655
92,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268232,6.489539828180568e-06,9.238928161466009e-09,4.295813038623919e-09,6.348800152267131e-09,8.152020392060422e-09,2.4720696600866177e-08,1.0314350753046739e-07,0.27916822480008385,0.4481300936592171,0.4745749796504875,0.5276661398304184,87,6.096360266383272e-06,2.9699925672220757e-06,2.551297029640409e-06,5.415877330960938e-06,5.954943972028559e-06,macaroni1,268064,4.391051334096119e-06,7.666191332562902e-09,4.295813038623919e-09,6.348800152267131e-09,8.152020392060422e-09,2.322294712087114e-08,7.979938487778782e-08,macaroni1/Data/Images/Anomaly/037.JPG,5,2.824027205861057e-06,2.5669706246844724e-06,2.6633117613528157e-06,2.806650036291103e-06,2.8205517719470665e-06,168,6.489539828180568e-06,2.518727769251243e-06,2.1822572762175696e-06,4.828286864722031e-06,5.383729921959459e-06,6.240781594897272e-06,6.322822582660591e-06,92,6.096360266383272e-06,2.9480892007798145e-06,2.571385380178981e-06,5.410592484622611e-06,5.9467220944497974e-06,92,0.33695652173913043,0.33695652173913043,0.09782608695652174,0.5652173913043478
123,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268201,8.171549779945053e-06,1.2336342996020729e-08,4.295813038623919e-09,6.348800152267131e-09,7.901209464478143e-09,6.564118137930564e-08,2.668126910521096e-07,0.273170033772581,0.5390146838437754,0.59367579337477,0.645806036641381,123,7.411280421365518e-06,3.762353827914321e-06,4.092911694897339e-06,6.489539828180568e-06,7.180689781307592e-06,macaroni1,267438,3.7266393064783188e-06,9.008276888498533e-09,4.295813038623919e-09,6.299393451314472e-09,7.778712785011521e-09,4.476340009773594e-08,1.6437854810646968e-07,macaroni1/Data/Images/Anomaly/073.JPG,0,nan,nan,nan,nan,nan,763,8.171549779945053e-06,1.1788518654908065e-06,1.840952137399654e-07,3.626120133048971e-06,4.420334880705922e-06,6.487297005151049e-06,7.141889996091756e-06,123,7.411280421365518e-06,3.762353827914321e-06,4.092911694897339e-06,6.489539828180568e-06,7.180689781307592e-06,123,0.5365853658536586,0.5365853658536586,0.0,0.4634146341463415
229,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268095,0.00025414698757231236,7.920318182006143e-08,4.329505198796824e-09,6.250370887528334e-09,7.778712785011521e-09,4.656847544026647e-08,4.3228609030160786e-07,0.7492123695254399,0.9294010896671515,0.9389498183866368,0.9447327798011422,190,0.00015598026220686734,6.390368755786001e-05,5.7165618272847496e-05,0.00012908880453323945,0.00014338529537781137,macaroni1,267819,0.00021909605129621923,3.4366257002938513e-08,4.329505198796824e-09,6.201730240462666e-09,7.71817809663844e-09,3.432128892200126e-08,2.327181505279441e-07,macaroni1/Data/Images/Anomaly/065.JPG,39,9.461262379772961e-05,6.252563663367301e-05,6.229333666851744e-05,8.451348476228304e-05,9.088802034966645e-05,276,0.00025414698757231236,4.358710306441803e-05,2.131970541086048e-05,0.00014596121764043346,0.00017537396342959255,0.00021791839026263915,0.00023186761063698214,229,0.00015598026220686734,6.366899766247446e-05,6.014151585986838e-05,0.00012830943160224706,0.00014282552932854743,229,0.4585152838427948,0.5895196506550219,0.13537117903930132,0.27510917030567683
195,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268129,0.00037118542240932584,3.0505819795081177e-07,4.295813038623919e-09,6.398594543099989e-09,8.67778116031559e-09,7.979938487778782e-08,9.825457527766793e-07,0.7814555881798926,0.9783707667327589,0.9835894146377352,0.9857008028692298,168,0.0004288792551960796,0.00023813061317295726,0.0003215654433006421,0.00039766989793861286,0.000414062366471626,macaroni1,267875,0.0003340431721881032,1.4962881137966417e-07,4.295813038623919e-09,6.398594543099989e-09,8.61025029053053e-09,5.747734732608478e-08,5.410857397691871e-07,macaroni1/Data/Images/Anomaly/052.JPG,27,0.0004407629603520036,0.00031255430237959244,0.0003859660937450826,0.00043530121620278807,0.00043987153796479103,254,0.00037118542240932584,0.000164224927992227,0.00010699984704842791,0.0003408959630178288,0.00035099272499792276,0.0003656483112717979,0.0003688269435951952,195,0.0004407629603520036,0.0002484354316784914,0.00032630760688334703,0.0004108485300093889,0.00043096373032312844,195,0.46153846153846156,0.5435897435897435,0.06666666666666667,0.38974358974358975
420,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267904,0.0070390463806688786,2.2944517071168123e-06,5.473007824718934e-09,1.3545824906202597e-08,4.8024119791989506e-08,3.7853246794838924e-06,2.2562051526620053e-05,0.7556213127660131,0.9671081167253985,0.9890430379035483,0.9970929653378348,304,0.01572399027645588,0.003351828215703503,0.002062832354567945,0.00968334432691335,0.012140206051990383,cashew,267518,0.0022300120908766985,6.394651149309411e-07,5.473007824718934e-09,1.3335816007042922e-08,4.476340009773594e-08,2.4631613086967263e-06,1.26562872537761e-05,cashew/Data/Images/Anomaly/004.JPG,116,0.021206120029091835,0.006324880096081901,0.004215191351249814,0.01666600164026022,0.020098896697163575,386,0.0070390463806688786,0.0011492859106925568,0.0005468967137858272,0.0032413662411272526,0.003982270252890885,0.005521523207426066,0.006259785383008418,420,0.021206120029091835,0.004172956830284204,0.002670405083335936,0.012588591454550612,0.01754566036164761,420,0.4595238095238095,0.7095238095238096,0.030952380952380953,0.25952380952380955
57,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268267,6.669435151707148e-06,2.2947204706110225e-08,5.473007824718934e-09,1.712352748484136e-08,3.7694562138312904e-08,3.230971117318404e-07,6.552284617100668e-07,0.1824944890875716,0.42571040425269063,0.5260589435241451,0.7008220097964457,57,5.727003099309513e-06,3.374072197434623e-06,3.175138090227847e-06,5.430724468169501e-06,5.664972104568732e-06,cashew,268049,6.669435151707148e-06,2.0361958664030546e-08,5.473007824718934e-09,1.6990270523820072e-08,3.682136906490996e-08,2.918939685514488e-07,5.555648181143826e-07,cashew/Data/Images/Anomaly/062.JPG,0,nan,nan,nan,nan,nan,218,6.240931270440342e-06,3.2017206741254477e-06,3.237786586396396e-06,5.267761162031093e-06,5.572527243202785e-06,5.958789447504385e-06,6.108170498464459e-06,57,5.727003099309513e-06,3.374072197434623e-06,3.175138090227847e-06,5.430724468169501e-06,5.664972104568732e-06,57,0.12280701754385964,0.12280701754385964,0.3333333333333333,0.543859649122807
1234,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267090,1.7912957162025123e-07,8.25189174980864e-09,5.515933043653831e-09,1.1677229849738069e-08,1.9102674997384383e-08,5.233371780377638e-08,8.798550510391578e-08,0.019430009581776216,0.07329184842007487,0.11445578913613054,0.24894857786451693,1032,8.764247638737288e-08,2.2502249545179136e-08,1.2527839210463299e-08,6.93309019084154e-08,8.117697710474655e-08,cashew,265460,1.7912957162025123e-07,8.160861583269918e-09,5.515933043653831e-09,1.1406728006591038e-08,1.8514946020786738e-08,4.993718150103632e-08,8.66214122652309e-08,cashew/Data/Images/Anomaly/092.JPG,202,7.042270766532965e-08,2.2478055232326005e-08,1.2335118704243087e-08,6.161637351453918e-08,6.719258770715442e-08,1630,9.513500032198863e-08,2.3076964148194337e-08,1.3232035023236222e-08,4.618434346070899e-08,7.633997931577592e-08,9.149043478373642e-08,9.324218265049922e-08,1234,8.764247638737288e-08,2.249828904988227e-08,1.2527839210463299e-08,6.633761557850443e-08,8.063615553055572e-08,1234,0.0,0.0,0.9854132901134521,0.014586709886547812
636,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267688,0.19406215846538544,5.0682845086442225e-05,5.515933043653831e-09,2.2508451991143374e-08,5.747734732608478e-08,4.750271932607662e-06,0.00013772557642369315,0.8514434919856011,0.9960701401202252,0.9995363221036309,0.9998467610415958,326,0.44297534227371216,0.09676742692266596,0.051154669374227524,0.26504796743392944,0.3654373809695244,cashew,267286,0.05374995619058609,1.0079467291344049e-05,5.515933043653831e-09,2.1987043297144737e-08,5.5708952118038724e-08,2.406102339591598e-06,4.191674288449767e-05,cashew/Data/Images/Anomaly/016.JPG,310,0.490609347820282,0.2773837117718593,0.2950522154569626,0.4727752044796944,0.4891707813739777,402,0.19406215846538544,0.027047484928023287,0.008804840501397848,0.07931019812822343,0.11356577388942239,0.15965462490916255,0.16835814476013186,636,0.490609347820282,0.1848036663931847,0.16318102926015854,0.4583468362689018,0.4880866602063179,636,0.32075471698113206,0.8066037735849056,0.014150943396226415,0.1792452830188679
48,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268276,1.6797313264760305e-06,1.4236224647614738e-08,5.8716804751668406e-09,1.3759140493618816e-08,2.8453348122070565e-08,2.1272161632168718e-07,3.851890539863234e-07,0.06571172919391016,0.21897069444257253,0.32026545159844033,0.5220515546081117,48,1.006939896797121e-06,5.385524127395532e-07,5.287491262606636e-07,9.036796825512283e-07,9.905907916163414e-07,fryum,268072,1.6797313264760305e-06,1.384973589505001e-08,5.8716804751668406e-09,1.3652065256053447e-08,2.8012220099071783e-08,1.9983346533081203e-07,3.632678442500037e-07,fryum/Data/Images/Anomaly/026.JPG,0,nan,nan,nan,nan,nan,204,1.565682055115758e-06,5.221127583610041e-07,4.646301476896042e-07,1.01246805570554e-06,1.1589803534661769e-06,1.3912612303101922e-06,1.447187157168627e-06,48,1.006939896797121e-06,5.385524127395532e-07,5.287491262606636e-07,9.036796825512283e-07,9.905907916163414e-07,48,0.0,0.0,0.625,0.375
26,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268298,1.2411495845299214e-05,1.849924655226215e-08,5.917732526228292e-09,1.8514946020786738e-08,3.076540622259927e-08,1.0738179412328464e-07,2.6577248490866623e-07,0.2591235920834854,0.4484245390848342,0.4886123218805995,0.6010691593663328,26,6.489539828180568e-06,4.802220797291039e-06,4.693438086178503e-06,6.1622101839020615e-06,6.40921041394904e-06,fryum,268184,1.2411495845299214e-05,1.6422941628277416e-08,5.917732526228292e-09,1.8514946020786738e-08,3.05259888477849e-08,1.0407801909195769e-07,2.2300450432057468e-07,fryum/Data/Images/Anomaly/033.JPG,0,nan,nan,nan,nan,nan,114,1.1982739124505315e-05,4.902988367025261e-06,4.418279331730446e-06,8.322972735186341e-06,9.368716746394057e-06,1.1206420194866954e-05,1.1597448142310896e-05,26,6.489539828180568e-06,4.802220797291039e-06,4.693438086178503e-06,6.1622101839020615e-06,6.40921041394904e-06,26,0.0,0.0,0.4230769230769231,0.5769230769230769
618,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267706,0.508763313293457,0.00028397097102088293,5.8716804751668406e-09,2.757793104990469e-08,7.848563576828838e-08,2.7643460271065123e-05,0.0008760961529332348,0.758086889864296,0.9958736056707277,0.9997194258698894,0.9999697641869967,556,0.5123914480209351,0.13679001139806296,0.046076882630586624,0.44131188839673996,0.4884041845798494,fryum,266839,0.2548797130584717,7.783326099142457e-05,5.825986360008528e-09,2.6521435714244035e-08,6.879136549287068e-08,8.926452228479157e-06,0.0001500056532677263,fryum/Data/Images/Anomaly/004.JPG,62,0.4721130430698395,0.2939431849987276,0.26971325278282166,0.43715768754482265,0.4615552014112473,867,0.508763313293457,0.06372754698780364,0.003930085804313421,0.2521821916103363,0.3157974302768704,0.4001623594760896,0.4181396707892417,618,0.5123914480209351,0.15255618739036267,0.07585889101028442,0.4411854580044746,0.48629883885383623,618,0.3932038834951456,0.4935275080906149,0.1407766990291262,0.3656957928802589
411,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267913,1.922317096614279e-05,3.61496935889288e-08,5.8716804751668406e-09,2.3042222352387398e-08,3.9813393470922165e-08,2.2644098862656392e-07,1.181294242087482e-06,0.2803515554492487,0.6187408640085923,0.6944613231338093,0.7803518650847954,328,3.4064250939991325e-06,4.0009918198849675e-07,7.409177982253823e-08,1.6427558648501868e-06,2.664651958639298e-06,fryum,267428,1.922317096614279e-05,3.5176127694172234e-08,5.8716804751668406e-09,2.286290801123414e-08,3.9196144996367366e-08,1.9520433625075384e-07,1.0302760398417001e-06,fryum/Data/Images/Anomaly/019.JPG,83,1.2778726841133903e-06,3.9700240229393213e-07,3.083014519233984e-07,9.616215493224442e-07,1.1583659397729197e-06,485,5.44344084119075e-06,5.729719206053383e-07,4.075754134191811e-08,2.1788373942399633e-06,2.9526589059969396e-06,4.164865022175941e-06,4.625707733794114e-06,411,3.4064250939991325e-06,3.994737982545579e-07,1.3259882791771815e-07,1.5595899753861886e-06,2.6008140366684503e-06,411,0.0,0.0,0.9975669099756691,0.0024330900243309003
534,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267790,0.18053969740867615,6.225572941776461e-05,4.718027746264397e-09,1.6467534891262403e-08,6.166417421127335e-08,4.4173393689561635e-05,0.0003175429200928149,0.7670887754581512,0.9868484830708479,0.9975243150086718,0.9998981733654189,310,0.4882808029651642,0.09199755931528465,0.06711867824196815,0.2816371768712998,0.40733368873596204,pcb1,267394,0.06816437840461731,1.7815503350801593e-05,4.718027746264397e-09,1.608606403635804e-08,5.703005356849644e-08,2.7010514186259397e-05,0.00016606121425864485,pcb1/Data/Images/Anomaly/070.JPG,224,0.5789243578910828,0.2256613319207515,0.20272009819746017,0.46041593700647354,0.5359124040603638,396,0.18053969740867615,0.030069957267169045,0.01505869347602129,0.07758763432502747,0.10174559243023396,0.14959073290228858,0.1655533898621796,534,0.5789243578910828,0.14806625793630446,0.11412155628204346,0.40852781981229774,0.5016362646222112,534,0.37265917602996257,0.7827715355805244,0.018726591760299626,0.19850187265917604
1408,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,266916,0.985496461391449,0.0006070005893891908,4.6813117826616235e-09,1.272512406558235e-08,3.432128892200126e-08,8.732609785511158e-06,0.00035104413400403357,0.8985275598912823,0.999299496579895,0.999957835275206,0.9999905029111308,1233,0.9858003854751587,0.32099319194401166,0.12576161324977875,0.9619765639305113,0.9814953565597534,pcb1,265178,0.13443465530872345,7.553929097772075e-06,4.6813117826616235e-09,1.1768817032020706e-08,2.8901423476668242e-08,5.62640138923598e-07,7.411280421365518e-06,pcb1/Data/Images/Anomaly/071.JPG,175,0.9820998907089233,0.6824390136663403,0.8608377575874329,0.9769453227519989,0.9813498747348786,1738,0.985496461391449,0.09206848878430161,0.0008418241632170975,0.34141229987144467,0.7550219297409024,0.9417752689123153,0.9710661414265633,1408,0.9858003854751587,0.36591721097910224,0.19471219182014465,0.9690207362174987,0.9815042227506637,1408,0.5525568181818182,0.6690340909090909,0.012073863636363636,0.31889204545454547
530,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267794,0.020215967670083046,1.0464385176457649e-05,4.6813117826616235e-09,1.2333613241821695e-08,2.611026062027122e-08,6.012714379721729e-07,1.550888696328756e-05,0.8376050033409342,0.9973510544663542,0.9991571377416482,0.9994606863949241,318,0.03173859044909477,0.006778666387556928,0.0008984626911114901,0.024782927148044104,0.028751389719545828,pcb1,267394,0.013171950355172157,5.440816660154164e-06,4.6813117826616235e-09,1.2142398198022875e-08,2.5306931661361887e-08,3.2818516615407134e-07,5.885760401724838e-06,pcb1/Data/Images/Anomaly/017.JPG,212,0.04599103331565857,0.0085867057733886,0.0016408098745159805,0.035364103130996215,0.04115340735763311,400,0.020215967670083046,0.0033686445847975932,0.00019003187480848283,0.013671051524579527,0.015551155200228088,0.018583399280905723,0.019253707136958835,530,0.04599103331565857,0.007501882141889597,0.001197213539853692,0.030204604193568227,0.03887998770922423,530,0.2509433962264151,0.4320754716981132,0.32452830188679244,0.24339622641509434
246,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268078,0.0037434976547956467,2.2150210284883467e-06,4.718027746264397e-09,1.5960880617171824e-08,3.6534821390432626e-08,1.2171438356745057e-05,8.448042353847995e-05,0.4854453457783837,0.896012838501713,0.9778815796383857,0.9971869346252864,206,0.004645557142794132,0.0014504698572168153,0.00121845310786739,0.0037599877105094492,0.004490626580081879,pcb1,267688,0.001771802781149745,1.394254445018967e-06,4.718027746264397e-09,1.571343233308653e-08,3.513519430953238e-08,8.664652341394685e-06,5.62776840524748e-05,pcb1/Data/Images/Anomaly/072.JPG,40,0.004142016638070345,0.0029674592544324694,0.0030220877379179,0.004010431189090014,0.004113984005525709,390,0.0037434976547956467,0.000565572367684261,0.00022737783729098737,0.001681598462164402,0.0021488215657882374,0.0029037083988077976,0.003320835587801412,246,0.004645557142794132,0.001697134799853507,0.0015263325767591596,0.0038939473452046514,0.004459439008496702,246,0.4715447154471545,0.6341463414634146,0.052845528455284556,0.3130081300813008
