record_type,arm,map,threshold,tpr,fpr,precision,recall,size_stratum,image_count,macro_image_pixel_auroc,macro_image_pixel_ap,positive_negative_mean_margin,p01_positive_minus_p99_negative,component_count,component_area_mean_pixels,compactness_mean,boundary_area_ratio_mean
curve,H,final,0.4375066758220798,0.48965497085296394,0.00014346501996153723,0.9500703413061524,0.48965497085296394,,,,,,,,,,
curve,H,final,0.42969405661097126,0.4919455059713414,0.0001460668564257705,0.9494353435343534,0.4919455059713414,,,,,,,,,,
curve,H,final,0.42188143739986267,0.4942783259785609,0.0001486946939206257,0.9488027291842109,0.4942783259785609,,,,,,,,,,
curve,H,final,0.41406881818875413,0.4966120787406814,0.00015139186749713935,0.9481544668971097,0.4966120787406814,,,,,,,,,,
curve,H,final,0.40625619897764553,0.49890510120546133,0.00015411504210427493,0.9475006893896584,0.49890510120546133,,,,,,,,,,
curve,H,final,0.398443579766537,0.5012839371211266,0.00015695955485431278,0.9468234733110213,0.5012839371211266,,,,,,,,,,
curve,H,final,0.3906309605554284,0.5036254628407548,0.0001598127346145579,0.9461470704370805,0.5036254628407548,,,,,,,,,,
curve,H,final,0.38281834134431986,0.5060369451779525,0.0001626555139625543,0.9454883024900778,0.5060369451779525,,,,,,,,,,
curve,H,final,0.37500572213321126,0.5084117391557138,0.00016588830876987948,0.9447101066211411,0.5084117391557138,,,,,,,,,,
curve,H,final,0.3671931029221027,0.5107896423164782,0.00016900496564042672,0.9439770711601921,0.5107896423164782,,,,,,,,,,
curve,H,final,0.3593804837109941,0.5132418549510164,0.0001722550944681665,0.943218199157421,0.5132418549510164,,,,,,,,,,
curve,H,final,0.3515678644998856,0.5157133445201738,0.000175673363293928,0.9424178306659454,0.5157133445201738,,,,,,,,,,
curve,H,final,0.343755245288777,0.5181636916449102,0.00017898069438903601,0.9416582429895136,0.5181636916449102,,,,,,,,,,
curve,H,final,0.33594262607766845,0.520629584684662,0.0001824630990903316,0.940855275984926,0.520629584684662,,,,,,,,,,
curve,H,final,0.32813000686655985,0.5231396281230577,0.00018621071430397073,0.939985631188589,0.5231396281230577,,,,,,,,,,
curve,H,final,0.3203173876554513,0.5256185797314226,0.00018979712312775396,0.9391710138164364,0.5256185797314226,,,,,,,,,,
curve,H,final,0.3125047684443427,0.5281777482612672,0.00019353087112506143,0.9383301618689638,0.5281777482612672,,,,,,,,,,
curve,H,final,0.3046921492332342,0.5307101778172851,0.00019723341788562256,0.9375052177848471,0.5307101778172851,,,,,,,,,,
curve,H,final,0.2968795300221256,0.5332758756314362,0.00020108677062379086,0.9366487346075271,0.5332758756314362,,,,,,,,,,
curve,H,final,0.28906691081101704,0.5358872784357327,0.00020527120315187822,0.9357100821722665,0.5358872784357327,,,,,,,,,,
curve,H,final,0.28125429159990845,0.538613099174543,0.00020948683691671187,0.9347862569427844,0.538613099174543,,,,,,,,,,
curve,H,final,0.2734416723887999,0.5413096935931242,0.0002138116750101576,0.933838638754183,0.5413096935931242,,,,,,,,,,
curve,H,final,0.2656290531776913,0.5440849503416837,0.00021835492176082745,0.9328486943319946,0.5440849503416837,,,,,,,,,,
curve,H,final,0.25781643396658277,0.5468135693451968,0.00022311831057076286,0.9318027446962046,0.5468135693451968,,,,,,,,,,
curve,H,final,0.2500038147554742,0.5496447913878119,0.00022799610391543472,0.9307491752406886,0.5496447913878119,,,,,,,,,,
curve,H,final,0.2421911955443656,0.5525301132146807,0.00023296750097034547,0.9296888814485035,0.5525301132146807,,,,,,,,,,
curve,H,final,0.23437857633325704,0.5555012484924349,0.00023815210647635594,0.9285928493059126,0.5555012484924349,,,,,,,,,,
curve,H,final,0.22656595712214847,0.5585112485577277,0.00024357765486612953,0.9274491338504622,0.5585112485577277,,,,,,,,,,
curve,H,final,0.2187533379110399,0.5615364836197357,0.00024924414613966626,0.9262562652351697,0.5615364836197357,,,,,,,,,,
curve,H,final,0.21094071869993133,0.5645946760215765,0.0002552434506051635,0.9249927667048368,0.5645946760215765,,,,,,,,,,
curve,H,final,0.20312809948882277,0.5677433456488072,0.0002617107736218553,0.9236313367411869,0.5677433456488072,,,,,,,,,,
curve,H,final,0.1953154802777142,0.5709448713870905,0.00026852651044888075,0.9222023964070467,0.5709448713870905,,,,,,,,,,
curve,H,final,0.18750286106660563,0.5742776046481042,0.0002756698602617424,0.9207236433805185,0.5742776046481042,,,,,,,,,,
curve,H,final,0.17969024185549706,0.577677807180285,0.0002830558863604087,0.9192116038051362,0.577677807180285,,,,,,,,,,
curve,H,final,0.1718776226443885,0.5811479663300354,0.0002908613957531085,0.9176221886641283,0.5811479663300354,,,,,,,,,,
curve,H,final,0.16406500343327993,0.5847372071888042,0.0002991661249337492,0.9159442001454268,0.5847372071888042,,,,,,,,,,
curve,H,final,0.15625238422217136,0.5884343366977802,0.00030770659679202854,0.9142469995193434,0.5884343366977802,,,,,,,,,,
curve,H,final,0.1484397650110628,0.5922545898536787,0.0003171033692587898,0.9123778075700033,0.5922545898536787,,,,,,,,,,
curve,H,final,0.14062714579995422,0.5960959854539982,0.00032696816027674556,0.9104262006734608,0.5960959854539982,,,,,,,,,,
curve,H,final,0.13281452658884565,0.6001428980508221,0.0003378209904583342,0.9082925355604118,0.6001428980508221,,,,,,,,,,
curve,H,final,0.1250019073777371,0.6042317846181877,0.0003492735777462684,0.9060569525296125,0.6042317846181877,,,,,,,,,,
curve,H,final,0.11718928816662852,0.6085050457376365,0.000361558198014104,0.903688175444024,0.6085050457376365,,,,,,,,,,
curve,H,final,0.10937666895551995,0.6129878657914938,0.00037506313331912833,0.9011048880349045,0.6129878657914938,,,,,,,,,,
curve,H,final,0.10156404974441138,0.6176503966229298,0.00038975198221847065,0.8983224984896336,0.6176503966229298,,,,,,,,,,
curve,H,final,0.09375143053330282,0.6226095435128607,0.0004062886376940106,0.895216270563295,0.6226095435128607,,,,,,,,,,
curve,H,final,0.08593881132219425,0.6279246918566456,0.0004246176308804215,0.8918271810250457,0.6279246918566456,,,,,,,,,,
curve,H,final,0.07812619211108568,0.6337746196769621,0.00044494870342472,0.8881563095429498,0.6337746196769621,,,,,,,,,,
curve,H,final,0.07031357289997711,0.6399951621112472,0.00046793361449449573,0.8840592968251392,0.6399951621112472,,,,,,,,,,
curve,H,final,0.06250095368886854,0.6466593849600735,0.0004945916044901277,0.8793615841925749,0.6466593849600735,,,,,,,,,,
curve,H,final,0.054688334477759976,0.6540489802035209,0.0005261013867998096,0.8739119741831706,0.6540489802035209,,,,,,,,,,
curve,H,final,0.04687571526665141,0.662331221887156,0.0005637907473873007,0.8675414672328531,0.662331221887156,,,,,,,,,,
curve,H,final,0.03906309605554284,0.671744895265616,0.0006098160383921789,0.8599689848673856,0.671744895265616,,,,,,,,,,
curve,H,final,0.03125047684443427,0.6828872743937948,0.0006686269028548748,0.8506127020507055,0.6828872743937948,,,,,,,,,,
curve,H,final,0.023437857633325704,0.6963801958723108,0.000749597579015611,0.8381694306854737,0.6963801958723108,,,,,,,,,,
curve,H,final,0.015625238422217136,0.7146864435579128,0.000873341683951444,0.8202184365033317,0.7146864435579128,,,,,,,,,,
curve,H,final,0.007812619211108568,0.7445103487601666,0.0011212753781477656,0.7873149259046031,0.7445103487601666,,,,,,,,,,
curve,H,final,0.0,1.0,1.0,0.005544195116895212,1.0,,,,,,,,,,
size_summary,H,,,,,,,small,400,0.9916610549755239,0.34551548971888413,0.0006224159703469745,-0.00017934399637297037,1822,29.212403951701425,0.19413080261215143,0.954054142613598
size_summary,H,,,,,,,medium,400,0.9877129533146628,0.5541361126322036,0.015391147266323967,7.552710723054634e-05,1260,169.36984126984126,0.046710483791292196,0.784347087521342
size_summary,H,,,,,,,large,400,0.9814740344998963,0.7159644662771016,0.27086851960077185,-0.019601001527171983,1432,2059.8100558659216,0.035358369998604866,0.4531977140971968
curve,A,raw,1.0,4.3217643742971306e-05,1.7334020414612123e-09,0.9928571428571429,4.3217643742971306e-05,,,,,,,,,,
curve,A,raw,0.9921873807888915,0.16667397324672392,0.0002464759030794527,0.7903582981207852,0.16667397324672392,,,,,,,,,,
curve,A,raw,0.9843747615777828,0.18205105962511337,0.00029614307177344083,0.7741256947639521,0.18205105962511337,,,,,,,,,,
curve,A,raw,0.9765621423666743,0.19137176843178094,0.00032856809036101425,0.7645492984338977,0.19137176843178094,,,,,,,,,,
curve,A,raw,0.9687495231555657,0.198059931989731,0.00035359321563358973,0.7574470513814441,0.198059931989731,,,,,,,,,,
curve,A,raw,0.9609369039444572,0.20332066963096174,0.0003738982871472664,0.7519634606583429,0.20332066963096174,,,,,,,,,,
curve,A,raw,0.9531242847333485,0.20770523950192132,0.00039141778158031487,0.7473739912982871,0.20770523950192132,,,,,,,,,,
curve,A,raw,0.94531166552224,0.21156435744535845,0.0004066873201635467,0.7436059396678717,0.21156435744535845,,,,,,,,,,
curve,A,raw,0.9374990463111315,0.2148980234612731,0.000420774678554502,0.7400786151231855,0.2148980234612731,,,,,,,,,,
curve,A,raw,0.9296864271000229,0.2178523691508106,0.0004334475808796249,0.7369852639550661,0.2178523691508106,,,,,,,,,,
curve,A,raw,0.9218738078889143,0.22057663529811936,0.00044534391909017317,0.7341360059191498,0.22057663529811936,,,,,,,,,,
curve,A,raw,0.9140611886778057,0.22313424923646238,0.0004562400843227984,0.7316608673754954,0.22313424923646238,,,,,,,,,,
curve,A,raw,0.9062485694666972,0.2254095493581247,0.00046634928502860013,0.729343663136546,0.2254095493581247,,,,,,,,,,
curve,A,raw,0.8984359502555886,0.227625464084428,0.0004759072638852173,0.7272648704922625,0.227625464084428,,,,,,,,,,
curve,A,raw,0.89062333104448,0.22964736579133838,0.00048484641821303277,0.7253235236929918,0.22964736579133838,,,,,,,,,,
curve,A,raw,0.8828107118333715,0.23161174761269157,0.0004934024906896853,0.7235317199768447,0.23161174761269157,,,,,,,,,,
curve,A,raw,0.8749980926222629,0.23346326609103252,0.0005014836110069775,0.7218716983163637,0.23346326609103252,,,,,,,,,,
curve,A,raw,0.8671854734111544,0.23521466887667394,0.0005093896577180821,0.7202287165729072,0.23521466887667394,,,,,,,,,,
curve,A,raw,0.8593728542000457,0.2369399545250894,0.0005169455572168115,0.7187319330259334,0.2369399545250894,,,,,,,,,,
curve,A,raw,0.8515602349889372,0.23856450264420467,0.0005244234536236752,0.7172074067842554,0.23856450264420467,,,,,,,,,,
curve,A,raw,0.8437476157778286,0.24008738047911887,0.0005314194642630126,0.7158080914824744,0.24008738047911887,,,,,,,,,,
curve,A,raw,0.8359349965667201,0.24159813250032103,0.0005382820029451575,0.714472104172375,0.24159813250032103,,,,,,,,,,
curve,A,raw,0.8281223773556114,0.24303675147585144,0.0005447094577148957,0.7132602195239238,0.24303675147585144,,,,,,,,,,
curve,A,raw,0.8203097581445029,0.2444492533141559,0.0005512322495969142,0.7120092589993144,0.2444492533141559,,,,,,,,,,
curve,A,raw,0.8124971389333944,0.24582848689432726,0.0005573754264318528,0.7108891092723181,0.24582848689432726,,,,,,,,,,
curve,A,raw,0.8046845197222858,0.24715641895494764,0.0005634215327524695,0.7097776531703754,0.24715641895494764,,,,,,,,,,
curve,A,raw,0.7968719005111772,0.24845667928684048,0.0005693480343322253,0.7087018641087017,0.24845667928684048,,,,,,,,,,
curve,A,raw,0.7890592813000686,0.2497149656481916,0.0005752017330262399,0.70763189358116,0.2497149656481916,,,,,,,,,,
curve,A,raw,0.7812466620889601,0.25093998375140963,0.0005809427605875594,0.7065885510825668,0.25093998375140963,,,,,,,,,,
curve,A,raw,0.7734340428778516,0.25215722889711994,0.0005863371077405868,0.7056747524071886,0.25215722889711994,,,,,,,,,,
curve,A,raw,0.7656214236667429,0.2533424494578984,0.0005919550637569625,0.7046671377016204,0.2533424494578984,,,,,,,,,,
curve,A,raw,0.7578088044556344,0.25449067074094006,0.0005972835416324143,0.7037424575654767,0.25449067074094006,,,,,,,,,,
curve,A,raw,0.7499961852445258,0.255614018559957,0.0006026882891976903,0.7027817171403732,0.255614018559957,,,,,,,,,,
curve,A,raw,0.7421835660334173,0.25677716392141353,0.0006080549019180543,0.701877527293495,0.25677716392141353,,,,,,,,,,
curve,A,raw,0.7343709468223086,0.2578731509300033,0.0006133071101036817,0.7009682989226755,0.2578731509300033,,,,,,,,,,
curve,A,raw,0.7265583276112001,0.25895981038958377,0.0006184674479811118,0.7000927139291961,0.25895981038958377,,,,,,,,,,
curve,A,raw,0.7187457084000916,0.26001693261063485,0.0006236069850340442,0.6992097293916789,0.26001693261063485,,,,,,,,,,
curve,A,raw,0.710933089188983,0.26107809676958993,0.0006286407845624476,0.6983747836551857,0.26107809676958993,,,,,,,,,,
curve,A,raw,0.7031204699778744,0.2620836065527897,0.0006336503164622705,0.6975118474588473,0.2620836065527897,,,,,,,,,,
curve,A,raw,0.6953078507667658,0.26308787266278827,0.0006384847747559058,0.6967145489606473,0.26308787266278827,,,,,,,,,,
curve,A,raw,0.6874952315556573,0.2641222978479168,0.0006431424260413121,0.6960074394520368,0.2641222978479168,,,,,,,,,,
curve,A,raw,0.6796826123445487,0.26514677364743544,0.0006479699507267816,0.6952437632480026,0.26514677364743544,,,,,,,,,,
curve,A,raw,0.6718699931334401,0.26611901517250214,0.0006528598778857437,0.6944256937660845,0.26611901517250214,,,,,,,,,,
curve,A,raw,0.6640573739223316,0.2671018279197793,0.0006575435302017718,0.6936905437693948,0.2671018279197793,,,,,,,,,,
curve,A,raw,0.656244754711223,0.26808464066705656,0.0006622011814871781,0.6929706757194443,0.26808464066705656,,,,,,,,,,
curve,A,raw,0.6484321355001145,0.26906278963982916,0.0006668154977215479,0.6922676944515774,0.26906278963982916,,,,,,,,,,
curve,A,raw,0.6406195162890058,0.27005275350801344,0.0006716048875621052,0.6915249352316136,0.27005275350801344,,,,,,,,,,
curve,A,raw,0.6328068970778973,0.2710302806441854,0.0006762573386413872,0.6908226228006359,0.2710302806441854,,,,,,,,,,
curve,A,raw,0.6249942778667887,0.2719928837019425,0.0006807451165267302,0.690166757788986,0.2719928837019425,,,,,,,,,,
curve,A,raw,0.6171816586556802,0.2729138237074582,0.0006852883632774001,0.6894667389306501,0.2729138237074582,,,,,,,,,,
curve,A,raw,0.6093690394445715,0.2738655446247045,0.0006897726743586602,0.6888152410385703,0.2738655446247045,,,,,,,,,,
curve,A,raw,0.601556420233463,0.2748029633001366,0.0006944233920359006,0.6881068717028843,0.2748029633001366,,,,,,,,,,
curve,A,raw,0.5937438010223545,0.2757369618742653,0.0006989978400233168,0.6874255386602114,0.2757369618742653,,,,,,,,,,
curve,A,raw,0.5859311818112459,0.2766992540137221,0.0007034544166719135,0.686808178952202,0.2766992540137221,,,,,,,,,,
curve,A,raw,0.5781185626001373,0.27765377319567114,0.0007079629953817541,0.6861743489499291,0.27765377319567114,,,,,,,,,,
curve,A,raw,0.5703059433890287,0.2785862171782983,0.0007126362472855335,0.6854791141821287,0.2785862171782983,,,,,,,,,,
curve,A,raw,0.5624933241779202,0.27955379492886034,0.0007170893571300474,0.6848832886963251,0.27955379492886034,,,,,,,,,,
curve,A,raw,0.5546807049668117,0.2804971210519983,0.000721507798933732,0.6842843002286871,0.2804971210519983,,,,,,,,,,
curve,A,raw,0.546868085755703,0.2814289431980248,0.0007260423786741946,0.6836469266046731,0.2814289431980248,,,,,,,,,,
curve,A,raw,0.5390554665445945,0.28239931921328965,0.0007304816213023768,0.6830727462792079,0.28239931921328965,,,,,,,,,,
curve,A,raw,0.5312428473334859,0.28338803940827273,0.0007348289936223615,0.6825445679051175,0.28338803940827273,,,,,,,,,,
curve,A,raw,0.5234302281223774,0.28437054123724964,0.0007393705069709899,0.6819591725956226,0.28437054123724964,,,,,,,,,,
curve,A,raw,0.5156176089112687,0.28530609440287985,0.0007438877526910378,0.6813501607175076,0.28530609440287985,,,,,,,,,,
curve,A,raw,0.5078049897001602,0.2863032093919713,0.0007484743344927441,0.6807728078567172,0.2863032093919713,,,,,,,,,,
curve,A,raw,0.49999237048905165,0.2872972151980596,0.0007531025179434456,0.6801860591110885,0.2872972151980596,,,,,,,,,,
curve,A,raw,0.4921950102998398,0.28827474233423156,0.0007576804327349446,0.6796063558893422,0.28827474233423156,,,,,,,,,,
curve,A,raw,0.4843823910887312,0.28927061365012174,0.0007622756815468583,0.6790404136243807,0.28927061365012174,,,,,,,,,,
curve,A,raw,0.47656977187762267,0.29021798171116375,0.0007667946606689477,0.6784645286403554,0.29021798171116375,,,,,,,,,,
curve,A,raw,0.4687571526665141,0.2912054582329456,0.0007715077808196808,0.6778684804958598,0.2912054582329456,,,,,,,,,,
curve,A,raw,0.46094453345540554,0.2921882709802228,0.000776300637464321,0.6772515560962146,0.2921882709802228,,,,,,,,,,
curve,A,raw,0.45313191424429694,0.29317947852160836,0.0007811437627681636,0.6766320629683501,0.29317947852160836,,,,,,,,,,
curve,A,raw,0.4453192950331884,0.29417752626560073,0.0007858343486923577,0.6760654660040515,0.29417752626560073,,,,,,,,,,
curve,A,raw,0.4375066758220798,0.2951603390128779,0.0007906254719349564,0.6754644486029187,0.2951603390128779,,,,,,,,,,
curve,A,raw,0.42969405661097126,0.2961624286947743,0.0007955032652796283,0.6748588525271934,0.2961624286947743,,,,,,,,,,
curve,A,raw,0.42188143739986267,0.2971660729681722,0.0008002389196569003,0.6742985705789434,0.2971660729681722,,,,,,,,,,
curve,A,raw,0.41406881818875413,0.29815012938865065,0.0008053472554730865,0.6736267850757864,0.29815012938865065,,,,,,,,,,
curve,A,raw,0.40625619897764553,0.2992078734463024,0.0008104486576811068,0.6730168321346347,0.2992078734463024,,,,,,,,,,
curve,A,raw,0.398443579766537,0.3002342147556229,0.0008154061875196859,0.6724280924344292,0.3002342147556229,,,,,,,,,,
curve,A,raw,0.3906309605554284,0.3012555813721384,0.0008205855928195721,0.6717811190042695,0.3012555813721384,,,,,,,,,,
curve,A,raw,0.38281834134431986,0.302276015233753,0.0008257667315214995,0.6711386045317201,0.302276015233753,,,,,,,,,,
curve,A,raw,0.37500572213321126,0.3033670275495378,0.0008309860050683393,0.6705428940374913,0.3033670275495378,,,,,,,,,,
curve,A,raw,0.3671931029221027,0.304440317522205,0.0008362139456253863,0.6699373348102768,0.304440317522205,,,,,,,,,,
curve,A,raw,0.3593804837109941,0.30550707821056566,0.0008416498944274086,0.6692776730347977,0.30550707821056566,,,,,,,,,,
curve,A,raw,0.3515678644998856,0.3065993341995517,0.0008471846471457944,0.6686164694714717,0.3065993341995517,,,,,,,,,,
curve,A,raw,0.343755245288777,0.3076825735578288,0.0008525772608967802,0.6679917242962108,0.3076825735578288,,,,,,,,,,
curve,A,raw,0.33594262607766845,0.30882084545526056,0.0008581380146457878,0.6673685794798678,0.30882084545526056,,,,,,,,,,
curve,A,raw,0.32813000686655985,0.3099584955160917,0.0008639518450928486,0.666685614584636,0.3099584955160917,,,,,,,,,,
curve,A,raw,0.3203173876554513,0.3111120024102387,0.0008696634048194633,0.6660465196774082,0.3111120024102387,,,,,,,,,,
curve,A,raw,0.3125047684443427,0.3122966011344165,0.0008755985734094265,0.6653786585018475,0.3122966011344165,,,,,,,,,,
curve,A,raw,0.3046921492332342,0.31352379566573674,0.0008816186786994213,0.6647259763768419,0.31352379566573674,,,,,,,,,,
curve,A,raw,0.2968795300221256,0.3147749309061807,0.000887799990379272,0.664056104779296,0.3147749309061807,,,,,,,,,,
curve,A,raw,0.28906691081101704,0.3160288644113275,0.0008941615758714346,0.6633498207571858,0.3160288644113275,,,,,,,,,,
curve,A,raw,0.28125429159990845,0.317320729949112,0.0009006635669289556,0.6626424747676416,0.317320729949112,,,,,,,,,,
curve,A,raw,0.2734416723887999,0.31865892231364257,0.0009071759583987254,0.6619723222278631,0.31865892231364257,,,,,,,,,,
curve,A,raw,0.2656290531776913,0.32000457671738053,0.0009137940873930243,0.6612884157718621,0.32000457671738053,,,,,,,,,,
curve,A,raw,0.25781643396658277,0.3213685753008368,0.0009206635596833351,0.6605632110597146,0.3213685753008368,,,,,,,,,,
curve,A,raw,0.2500038147554742,0.3227621111228224,0.0009276509033124652,0.6598377249714763,0.3227621111228224,,,,,,,,,,
curve,A,raw,0.2421911955443656,0.3241743020428265,0.0009349797271437632,0.6590508999541727,0.3241743020428265,,,,,,,,,,
curve,A,raw,0.23437857633325704,0.32559302224713715,0.0009424160219016318,0.658251606974262,0.32559302224713715,,,,,,,,,,
curve,A,raw,0.22656595712214847,0.32711185814414734,0.0009497587129492616,0.6575522859701788,0.32711185814414734,,,,,,,,,,
curve,A,raw,0.2187533379110399,0.3287087345345351,0.0009574879526521371,0.6568233977015322,0.3287087345345351,,,,,,,,,,
curve,A,raw,0.21094071869993133,0.3303569124444739,0.000965470269053066,0.6560790367397344,0.3303569124444739,,,,,,,,,,
curve,A,raw,0.20312809948882277,0.33205514820076243,0.0009736276590601824,0.6553371606977617,0.33205514820076243,,,,,,,,,,
curve,A,raw,0.1953154802777142,0.33378882864328624,0.0009822946692674885,0.6545111580959906,0.33378882864328624,,,,,,,,,,
curve,A,raw,0.18750286106660563,0.3356179610040049,0.0009912962260687965,0.653683719690914,0.3356179610040049,,,,,,,,,,
curve,A,raw,0.17969024185549706,0.3375064787600827,0.001000670464309019,0.6528227654284755,0.3375064787600827,,,,,,,,,,
curve,A,raw,0.1718776226443885,0.33953117873169586,0.0010101920417227653,0.6520315475156242,0.33953117873169586,,,,,,,,,,
curve,A,raw,0.16406500343327993,0.34165848174241104,0.0010202007051101623,0.6512113441620744,0.34165848174241104,,,,,,,,,,
curve,A,raw,0.15625238422217136,0.34387968207981956,0.0010308264596243196,0.650329247361523,0.34387968207981956,,,,,,,,,,
curve,A,raw,0.1484397650110628,0.34620659463933323,0.0010417139578467374,0.6494731291798826,0.34620659463933323,,,,,,,,,,
curve,A,raw,0.14062714579995422,0.34863175738174457,0.0010535114921409224,0.6484979191101796,0.34863175738174457,,,,,,,,,,
curve,A,raw,0.13281452658884565,0.35128762150298526,0.0010658654484904165,0.6475698056497914,0.35128762150298526,,,,,,,,,,
curve,A,raw,0.1250019073777371,0.3541294147678109,0.0010791103734892216,0.6465894756681453,0.3541294147678109,,,,,,,,,,
curve,A,raw,0.11718928816662852,0.35702188771558685,0.0010931093283760623,0.6455022409954033,0.35702188771558685,,,,,,,,,,
curve,A,raw,0.10937666895551995,0.3600999788886474,0.0011078155112958193,0.6444078583148656,0.3600999788886474,,,,,,,,,,
curve,A,raw,0.10156404974441138,0.3633652428784941,0.001124066155434518,0.6431383512055638,0.3633652428784941,,,,,,,,,,
curve,A,raw,0.09375143053330282,0.36690380405431244,0.0011412008346143622,0.6418894661949582,0.36690380405431244,,,,,,,,,,
curve,A,raw,0.08593881132219425,0.37077846791276503,0.001159867841198858,0.6405735756625154,0.37077846791276503,,,,,,,,,,
curve,A,raw,0.07812619211108568,0.37502125903878364,0.0011805091927085782,0.6391305891398356,0.37502125903878364,,,,,,,,,,
curve,A,raw,0.07031357289997711,0.3796172533539534,0.0012037211794457853,0.6374472559520764,0.3796172533539534,,,,,,,,,,
curve,A,raw,0.06250095368886854,0.3847666822436735,0.0012297066094493303,0.6356231718059411,0.3847666822436735,,,,,,,,,,
curve,A,raw,0.054688334477759976,0.39049939386477356,0.0012594760561093852,0.6335057882612619,0.39049939386477356,,,,,,,,,,
curve,A,raw,0.04687571526665141,0.3970174851124545,0.0012940920948773655,0.6310506498454891,0.3970174851124545,,,,,,,,,,
curve,A,raw,0.03906309605554284,0.4045134144146077,0.001335969354797027,0.6279853399229347,0.4045134144146077,,,,,,,,,,
curve,A,raw,0.03125047684443427,0.4134504500386938,0.0013879644824326975,0.6241628095709483,0.4134504500386938,,,,,,,,,,
curve,A,raw,0.023437857633325704,0.42439197594487293,0.0014567164076031735,0.6189345602928886,0.42439197594487293,,,,,,,,,,
curve,A,raw,0.015625238422217136,0.4390228584025204,0.0015563800913790274,0.6112915906170667,0.4390228584025204,,,,,,,,,,
curve,A,raw,0.007812619211108568,0.4616521141356207,0.001736945115233959,0.597062303013536,0.4616521141356207,,,,,,,,,,
curve,A,raw,0.0,1.0,1.0,0.005544195116895212,1.0,,,,,,,,,,
curve,A,final,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
curve,A,final,0.9921873807888915,0.04039046363826024,1.6706528875603162e-05,0.9309326740477982,0.04039046363826024,,,,,,,,,,
curve,A,final,0.9843747615777828,0.04996363810477884,2.3187719108626636e-05,0.9231533715546262,0.04996363810477884,,,,,,,,,,
curve,A,final,0.9765621423666743,0.05612790432670797,2.7651229365389258e-05,0.9188090087797429,0.05612790432670797,,,,,,,,,,
curve,A,final,0.9687495231555657,0.06085572800120885,3.127057282796027e-05,0.9156098405287951,0.06085572800120885,,,,,,,,,,
curve,A,final,0.9609369039444572,0.06468157768651289,3.441669753321237e-05,0.9128742501832032,0.06468157768651289,,,,,,,,,,
curve,A,final,0.9531242847333485,0.06798663921879912,3.7259476881208754e-05,0.9104967958727344,0.06798663921879912,,,,,,,,,,
curve,A,final,0.94531166552224,0.0709198424639156,3.9868246953607884e-05,0.9084022971110881,0.0709198424639156,,,,,,,,,,
curve,A,final,0.9374990463111315,0.07358379046096436,4.21598044524196e-05,0.9068079758456328,0.07358379046096436,,,,,,,,,,
curve,A,final,0.9296864271000229,0.07597102117073799,4.428322195320959e-05,0.9053432682082767,0.07597102117073799,,,,,,,,,,
curve,A,final,0.9218738078889143,0.07824010292639413,4.633903677438259e-05,0.9039676695105523,0.07824010292639413,,,,,,,,,,
curve,A,final,0.9140611886778057,0.08031392798945614,4.8358450152684896e-05,0.9025261171866811,0.08031392798945614,,,,,,,,,,
curve,A,final,0.9062485694666972,0.0822164370690478,5.0145587657431406e-05,0.9013873738751023,0.0822164370690478,,,,,,,,,,
curve,A,final,0.8984359502555886,0.0840828796258036,5.198126041933883e-05,0.9001804128858739,0.0840828796258036,,,,,,,,,,
curve,A,final,0.89062333104448,0.08583925710424997,5.361932534851968e-05,0.8992462933527894,0.08583925710424997,,,,,,,,,,
curve,A,final,0.8828107118333715,0.08757853407617934,5.520365481441523e-05,0.8984224493180746,0.08757853407617934,,,,,,,,,,
curve,A,final,0.8749980926222629,0.08923013208742152,5.6843453145637534e-05,0.8974520141846632,0.08923013208742152,,,,,,,,,,
curve,A,final,0.8671854734111544,0.09078752185367003,5.83688469421234e-05,0.8966042417040511,0.09078752185367003,,,,,,,,,,
curve,A,final,0.8593728542000457,0.09228676989776073,5.984050527532397e-05,0.8958115783691775,0.09228676989776073,,,,,,,,,,
curve,A,final,0.8515602349889372,0.09369460796156055,6.140056711263906e-05,0.8948184220684741,0.09369460796156055,,,,,,,,,,
curve,A,final,0.8437476157778286,0.09507695072473502,6.287569224992256e-05,0.8939593705326734,0.09507695072473502,,,,,,,,,,
curve,A,final,0.8359349965667201,0.09645867165130886,6.439588584028403e-05,0.8930590578834041,0.09645867165130886,,,,,,,,,,
curve,A,final,0.8281223773556114,0.09777323422501592,6.588487819389921e-05,0.8921654018015462,0.09777323422501592,,,,,,,,,,
curve,A,final,0.8203097581445029,0.09905452854058992,6.726813302298527e-05,0.8914167557373655,0.09905452854058992,,,,,,,,,,
curve,A,final,0.8124971389333944,0.10031094939213918,6.867392207861031e-05,0.8906323327241709,0.10031094939213918,,,,,,,,,,
curve,A,final,0.8046845197222858,0.10154902606397019,7.009184494852558e-05,0.8898339717637571,0.10154902606397019,,,,,,,,,,
curve,A,final,0.7968719005111772,0.10274668335676103,7.145603235515556e-05,0.8890915694741515,0.10274668335676103,,,,,,,,,,
curve,A,final,0.7890592813000686,0.10391231606462002,7.288608903936106e-05,0.888247191429308,0.10391231606462002,,,,,,,,,,
curve,A,final,0.7812466620889601,0.10507297407967406,7.425200984803248e-05,0.8875045958296129,0.10507297407967406,,,,,,,,,,
