transform,n,l1,rmse,pearson,spearman,top1_overlap,feature_cosine,routing_abnormal_l1,routing_raw_score_l1,routing_entropy_abs_delta,gap_ss2d_disagreement_abs_delta,margin_abs_delta,stage_margin_rank_preserved,anomalous_pixel_ap_delta,record_type,stage,linear_CKA,clean_effective_rank,perturbed_effective_rank,effective_rank_ratio,index,category,label,clean_margin,perturbed_margin,clean_pixel_ap,perturbed_pixel_ap,pixel_ap_delta,setting,pixel_auroc,pixel_ap
resize_cycle,,4.429496641487635e-08,4.237919169734732e-07,0.9751019553376195,0.9519642843560944,0.8210957882966828,0.9998762607574463,0.00255222013220191,0.005269567171732585,0.003483663002649943,0.0028352588415145874,0.0006795028845469157,1.0,,,,,,,,561,pipe_fryum,1,-0.8106852223475774,-0.8100743641455969,0.6800478215878634,0.6715571944799459,-0.008490627107917481,,,
resize_cycle,,2.3830261674711498e-07,5.450836250518475e-06,0.9963534937521902,0.8771333901639006,0.9713007827059262,0.9999028444290161,0.0008375723846256733,0.004071712493896484,0.0011469672123591106,0.0009306172529856364,0.0007174710432688395,1.0,,,,,,,,563,pipe_fryum,1,-0.8098712513844172,-0.8097263624270757,0.6121200822402757,0.6422608827621615,0.030140800521885835,,,
resize_cycle,,2.916590131295285e-08,3.6331411202820284e-07,0.9984906304004312,0.8564298127877327,0.8941483414088707,0.9998167753219604,0.0013643143077691395,0.004475692907969157,0.001856476068496704,0.0015158851941426594,0.0002820293108622233,1.0,,,,,,,,564,pipe_fryum,1,-0.8086236317952474,-0.8089056611061096,0.41639449095679193,0.41687545939732673,0.00048096844053480137,,,
resize_cycle,,4.026833578412057e-07,4.032222510901777e-06,0.9547302680303454,0.859736605383958,0.7979873276183377,0.9998272657394409,0.0022185505367815495,0.006791909535725911,0.0030395090579986572,0.0024650543928146362,0.0007526775201161703,1.0,,,,,,,,567,pipe_fryum,1,-0.8080490032831827,-0.807329406340917,0.0798114499019881,0.07118934381982224,-0.008622106082165862,,,
brightness,,1.4926617899163544e-10,3.7399170354889283e-10,0.998520363193482,0.9896513474820454,0.9590011181513232,0.9999908804893494,0.0005068966808418433,0.0014036893844604492,0.0007546842098236084,0.0005632291237513224,0.0005765805641810099,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.0120705862840016,,,,,,
brightness,,1.362315716607369e-10,4.228047408371858e-10,0.9941061069550963,0.9888818791531219,0.9303019008572494,0.9999954104423523,0.0002589205590387185,0.0007426738739013672,0.00039503475030263263,0.0002873465418815613,0.00017784039179484049,1.0,,,,,,,,714,pcb4,0,-1.011890009045601,-1.012057160337766,,,,,,
brightness,,1.2750414283620394e-10,3.291166392938302e-10,0.996530772952038,0.9898281394019315,0.9541557957510249,0.999989926815033,0.00016661500558257103,0.0007323225339253744,0.0002577453851699829,0.00018514692783355713,0.0004411836465199788,1.0,,,,,,,,724,pcb4,0,-1.0115156571070354,-1.0119568407535553,,,,,,
brightness,,4.3989786327973394e-10,3.900191536422045e-09,0.9811460213302702,0.9935764022627979,0.8911666045471487,0.9999946355819702,0.00018404548366864523,0.001271297534306844,0.00026187797387441,0.000204394261042277,0.0002678036689758301,1.0,,,,,,,,730,pcb4,0,-1.0133705536524455,-1.0136066873868306,,,,,,
brightness,,0.00030816310434906576,0.004121349865145481,0.9830463463391645,0.9914489231038388,0.9109206112560566,0.9999908208847046,0.000632837259521087,0.005486329396565755,0.0009314517180124918,0.0007031410932540894,0.0004024505615234375,1.0,,,,,,,,712,pcb4,1,-1.0163602083921432,-1.016744777560234,0.2627552287031735,0.2551728555807114,-0.007582373122462127,,,
brightness,,1.2062264914848536e-05,0.00023875787502840038,0.9999549742834304,0.9917352283622205,0.9959001118151323,0.9999713897705078,0.00106107738489906,0.0032445192337036133,0.0015469690163930256,0.0011789947748184204,0.0011853476365407307,1.0,,,,,,,,713,pcb4,1,-1.0160168409347534,-1.0150681634744008,0.33615954799418934,0.33613977593024524,-1.9772063944101248e-05,,,
brightness,,3.0053152194108633e-09,3.2442156681948254e-08,0.9981182196751462,0.9952218774130774,0.9713007827059262,0.9999904632568359,0.0006743318711717924,0.0014276305834452312,0.0010017802317937214,0.000749245285987854,0.0004800061384836833,1.0,,,,,,,,715,pcb4,1,-1.0136365095774333,-1.0141091446081798,0.4391524631030659,0.4408682084097124,0.0017157453066465322,,,
brightness,,0.0002087825640538454,0.0034402086854531957,0.9986400363258399,0.992879156582164,0.9918002236302647,0.9999947547912598,0.000653069776793321,0.0012680689493815105,0.0009601314862569174,0.0007256294290224711,0.0001697838306427002,1.0,,,,,,,,716,pcb4,1,-1.0153233508268993,-1.0154205163319905,0.9639961024580619,0.9641539124274884,0.00015780996942649228,,,
contrast,,1.8323628497009292e-10,4.650660145680949e-10,0.9977685656418843,0.9888426384514143,0.9180022363026463,0.9999812841415405,0.0006066793575882912,0.0016783475875854492,0.0009044309457143148,0.0006740987300872803,0.0010067671537399292,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.0116670231024425,,,,,,
contrast,,1.2485408872108487e-10,3.5984166564090837e-10,0.997452155673356,0.9820843286172494,0.9537830786433097,0.9999840259552002,0.00016862743844588599,0.00031881531079610187,0.00025257964928944904,0.00018725544214248657,0.0005698651075363159,1.0,,,,,,,,714,pcb4,0,-1.011890009045601,-1.0113962789376576,,,,,,
contrast,,1.2375505465372528e-10,3.0475826126722167e-10,0.9967587232966097,0.9828539866228956,0.9672008945210585,0.9999926090240479,0.00023649120703339577,0.000644226868947347,0.00034901996453603107,0.00026280681292215985,0.0001783221960067749,1.0,,,,,,,,724,pcb4,0,-1.0115156571070354,-1.011405125260353,,,,,,
contrast,,5.138146234096244e-10,4.671342190181725e-09,0.9744452186961674,0.9934479422448746,0.8881848676854268,0.9999932050704956,0.0003071138635277748,0.0007357498009999593,0.0004554738601048787,0.0003411124149958293,0.00022684534390767416,1.0,,,,,,,,730,pcb4,0,-1.0133705536524455,-1.0135814448197682,,,,,,
contrast,,0.00016668865450534552,0.0022028470007289126,0.9965878173746966,0.9910640461406138,0.9627282892284756,0.9999863505363464,0.0007050464240213236,0.005675315856933594,0.0010238389174143474,0.0007833689451217651,0.0005357662836710612,1.0,,,,,,,,712,pcb4,1,-1.0163602083921432,-1.0168728480736415,0.2627552287031735,0.2641095964708581,0.00135436776768455,,,
contrast,,8.671366332900795e-05,0.001767891412917894,0.9993672633467066,0.9896747676245493,0.995527394707417,0.9999476671218872,0.0016256688783566158,0.005113363265991211,0.0023898531993230185,0.0018063212434450786,0.0017217745383580525,1.0,,,,,,,,713,pcb4,1,-1.0160168409347534,-1.014629567662875,0.33615954799418934,0.3371514871449269,0.0009919391507375308,,,
contrast,,1.9836205609056286e-09,2.2268703965438416e-08,0.9989379481058029,0.993827653200941,0.9768915393216548,0.9999938011169434,0.0004906915128231049,0.001146237055460612,0.0007381389538447062,0.0005451987187067667,0.00014660259087880453,1.0,,,,,,,,715,pcb4,1,-1.0136365095774333,-1.0137648036082585,0.4391524631030659,0.43475953867337225,-0.004392924429693634,,,
contrast,,0.00011221247752956578,0.0019860107815032157,0.9995160032766406,0.9927758235030401,0.9951546775997018,0.999985933303833,0.0004688088471690814,0.001095136006673177,0.0007052024205525717,0.0005209272106488546,0.00041248897711435956,1.0,,,,,,,,716,pcb4,1,-1.0153233508268993,-1.0150160839160283,0.9639961024580619,0.9643108165284202,0.000314714070358324,,,
gamma,,9.556396646206498e-11,2.3067585939025727e-10,0.9981379784714582,0.9848238303650463,0.9124114796869176,0.9999935626983643,0.00033349543809890747,0.0006543795267740885,0.0004989256461461385,0.0003705620765686035,0.00013276437918345133,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.0127099851767223,,,,,,
gamma,,9.2824147089891e-11,2.2133578678423887e-10,0.9986269436685793,0.9919771762899718,0.964964591874767,0.9999897480010986,0.0003504456641773383,0.0007595916589101156,0.0005152970552444458,0.00038927048444747925,0.0003107537825902303,1.0,,,,,,,,714,pcb4,0,-1.011890009045601,-1.0121750632921855,,,,,,
gamma,,1.6615744187571152e-10,6.3423477758819e-10,0.988044430756871,0.9830455184183672,0.8956392098397317,0.999984860420227,0.0004174159839749336,0.0017022093137105305,0.0006288488705952963,0.0004638085762659709,0.0006680736939112345,1.0,,,,,,,,724,pcb4,0,-1.0115156571070354,-1.01216222345829,,,,,,
gamma,,3.1021255744745276e-10,1.8184632799756835e-09,0.9983750809060368,0.9922653755174748,0.9071934401789042,0.9999942779541016,0.00018932965273658434,0.0013018945852915447,0.0002686729033788045,0.00021027028560638428,0.0004945695400238037,1.0,,,,,,,,730,pcb4,0,-1.0133705536524455,-1.0138513545195262,,,,,,
gamma,,0.0001634514413894104,0.0019115332961495521,0.9986884147871384,0.9905364013731761,0.9802459932910921,0.9999775886535645,0.0005357766834398111,0.0021732250849405923,0.0008102307717005411,0.0005953063567479452,0.00015308459599812826,1.0,,,,,,,,712,pcb4,1,-1.0163602083921432,-1.0162096669276555,0.2627552287031735,0.25783214564999035,-0.004923083053183175,,,
gamma,,0.00021028520157575825,0.004264871872860064,0.9957339699574885,0.9924910859413033,0.9914275065225494,0.999995231628418,0.0003451816737651825,0.0017088055610656738,0.0005228221416473389,0.00038354843854904175,0.00021922588348388672,1.0,,,,,,,,713,pcb4,1,-1.0160168409347534,-1.016197919845581,0.33615954799418934,0.34133070805247545,0.005171160058286106,,,
gamma,,7.156628251209283e-09,7.597691683624886e-08,0.9963345662489861,0.991955465892976,0.9601192694744689,0.9998642802238464,0.0016228766180574894,0.006961365540822347,0.002387791872024536,0.0018031795819600422,0.0024704386790593467,1.0,,,,,,,,715,pcb4,1,-1.0136365095774333,-1.015957886974017,0.4391524631030659,0.42762998204874697,-0.011522481054318912,,,
gamma,,0.0001127364531712722,0.001826838402973146,0.9995878168971166,0.9909555897269601,0.9899366380916884,0.9999898672103882,0.0006750772396723429,0.0014919439951578777,0.0009787480036417644,0.0007496823867162069,5.6525071461995445e-05,1.0,,,,,,,,716,pcb4,1,-1.0153233508268993,-1.0153447091579437,0.9639961024580619,0.9664490267455992,0.0024529242875372947,,,
saturation,,8.561777427152057e-11,2.4471476038311494e-10,0.9986548090148598,0.9943027616945114,0.9295564666418189,0.9999958276748657,0.0003187869054575761,0.0009832183519999187,0.0004755159219106038,0.0003541956345240275,0.0004060020049413045,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.0122242371241252,,,,,,
saturation,,5.7014784967317003e-11,1.2064701185554813e-10,0.9994428483048813,0.9948708793803376,0.9642191576593365,0.9999884366989136,0.0002112461564441522,0.0004001160462697347,0.0003180454174677531,0.00023462126652399698,0.0007850478092829386,1.0,,,,,,,,714,pcb4,0,-1.011890009045601,-1.0111049612363179,,,,,,
saturation,,5.765084822985465e-11,1.7354648897826794e-10,0.9990731462305791,0.993653323313018,0.9765188222139396,0.9999975562095642,9.525396550695102e-05,0.0005051692326863607,0.000163997213045756,0.00010584791501363118,0.00016921758651733398,1.0,,,,,,,,724,pcb4,0,-1.0115156571070354,-1.011365791161855,,,,,,
saturation,,2.6434665670978415e-10,1.938838548743228e-09,0.9976832457987007,0.996372716229651,0.9332836377189713,0.9999964237213135,0.00026563632612427074,0.0014476180076599121,0.0003857910633087158,0.0002951323986053467,0.0003621379534403483,1.0,,,,,,,,730,pcb4,0,-1.0133705536524455,-1.0137086510658264,,,,,,
saturation,,0.0002000214458565576,0.002460561851699375,0.99889798101278,0.9952205042772126,0.9832277301528141,0.999996542930603,0.00016653941323359808,0.003919760386149089,0.00023981928825378418,0.0001839896043141683,0.0002330392599105835,1.0,,,,,,,,712,pcb4,1,-1.0163602083921432,-1.0165645082791646,0.2627552287031735,0.2710183546925576,0.008263125989384057,,,
saturation,,5.938936137804737e-05,0.0012046933455899086,0.9996628860396536,0.9958155824894833,0.9947819604919865,0.9999817609786987,0.0010152487084269524,0.0022580623626708984,0.0014916857083638508,0.001128077507019043,0.0009502967198689779,1.0,,,,,,,,713,pcb4,1,-1.0160168409347534,-1.015119234720866,0.33615954799418934,0.3371000380440636,0.0009404900498742319,,,
saturation,,2.654352587078588e-09,2.8645034277492328e-08,0.999697475501779,0.996772915283114,0.9847185985836749,0.9999954700469971,0.00042536575347185135,0.0011666218439737956,0.0006505002578099569,0.00047084689140319824,0.00025144219398498535,1.0,,,,,,,,715,pcb4,1,-1.0136365095774333,-1.0138810575008392,0.4391524631030659,0.4366408003618174,-0.002511662741248477,,,
saturation,,0.00011272180064851692,0.0019264456370732502,0.9995816719413002,0.9954942977599512,0.9947819604919865,0.9999954700469971,0.0006906228760878245,0.0015224218368530273,0.0010099013646443684,0.0007669428984324137,0.00036353866259257,1.0,,,,,,,,716,pcb4,1,-1.0153233508268993,-1.0155864556630452,0.9639961024580619,0.9649488719908533,0.000952769532791442,,,
gaussian_blur,,9.027741291578771e-10,2.7304552386042754e-09,0.8728136634244756,0.9226728429071458,0.5382035035408125,0.9998316168785095,0.0011286940425634384,0.0069878896077473955,0.001661623517672221,0.0012541164954503377,0.0007995814085006714,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.0126097400983174,,,,,,
gaussian_blur,,2.393063079244853e-09,1.1759937578458274e-08,0.6373944117771505,0.9073461016583505,0.22176667909057027,0.9997843503952026,0.0020708106458187103,0.009382247924804688,0.003065327803293864,0.0023009106516838074,0.0023700098196665445,1.0,,,,,,,,714,pcb4,0,-1.011890009045601,-1.0134607603152592,,,,,,
gaussian_blur,,7.040256155302865e-10,2.3684794587059075e-09,0.8664030186299552,0.9230934795728444,0.5072679836004472,0.999808669090271,0.0017813669207195442,0.008127689361572266,0.0026294440031051636,0.0019793262084325156,0.0007814168930053711,1.0,,,,,,,,724,pcb4,0,-1.0115156571070354,-1.0117863019307454,,,,,,
gaussian_blur,,1.39950755498801e-09,8.253272691003635e-09,0.8088722631768921,0.9317380776820481,0.6477823332090943,0.9997366666793823,0.003277390884856383,0.009645462036132812,0.0049152374267578125,0.003641540805498759,0.002630929152170817,1.0,,,,,,,,730,pcb4,0,-1.0133705536524455,-1.0109517772992451,,,,,,
gaussian_blur,,0.0013950886318404437,0.01914328351374611,0.7966215861129599,0.9114964882571462,0.7431979127841968,0.9998153448104858,0.006161465309560299,0.02320575714111328,0.009255220492680868,0.006846075256665547,0.0008320560057957967,1.0,,,,,,,,712,pcb4,1,-1.0163602083921432,-1.015888750553131,0.2627552287031735,0.18274296663942932,-0.0800122620637442,,,
gaussian_blur,,0.0005777039521204129,0.013476799739099033,0.8948276540660958,0.930531343210965,0.9165113678717853,0.9997767210006714,0.003236801208307346,0.0103759765625,0.004762863119443257,0.003596427539984385,0.0010777215162913005,1.0,,,,,,,,713,pcb4,1,-1.0160168409347534,-1.0151705245176952,0.33615954799418934,0.26068817136529715,-0.0754713766288922,,,
gaussian_blur,,1.0722112828342658e-08,1.105164515124786e-07,0.8101945705783977,0.9413518528178476,0.775624301155423,0.9997810125350952,0.0024571435836454234,0.010609944661458334,0.0036989152431488037,0.0027301659186681113,0.00027424097061157227,1.0,,,,,,,,715,pcb4,1,-1.0136365095774333,-1.0135946869850159,0.4391524631030659,0.4481940751799393,0.009041612076873429,,,
gaussian_blur,,0.0011475993250868845,0.018668411190089454,0.9462757442566788,0.9376384033616896,0.8930301900857249,0.9998283386230469,0.0031968092856307826,0.009395917256673178,0.0047907233238220215,0.003552009661992391,0.0006301701068878174,1.0,,,,,,,,716,pcb4,1,-1.0153233508268993,-1.0149210095405579,0.9639961024580619,0.9180899779503692,-0.045906124507692714,,,
gaussian_noise,,5.25784718614644e-10,1.2788669422472783e-09,0.9397901715587573,0.9075660378131001,0.5546030562802833,0.999828040599823,0.0016686416541536648,0.004560232162475586,0.0024588952461878457,0.001854047179222107,0.001642112930615743,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.0142374535401661,,,,,,
gaussian_noise,,5.445578286272009e-10,1.6697983716186224e-09,0.9283605052035908,0.9106329150161222,0.6172195303764443,0.9998029470443726,0.0012725708074867725,0.010375648736953735,0.0018614282210667927,0.0014138445258140564,0.002284770210584005,1.0,,,,,,,,714,pcb4,0,-1.011890009045601,-1.0141747792561848,,,,,,
gaussian_noise,,4.85778438840114e-10,1.3148745052345234e-09,0.9435734055535868,0.9122388440646866,0.6720089452105852,0.9998793005943298,0.0008494374342262745,0.0046378374099731445,0.0012700210014979045,0.0009438395500183105,0.0008344054222106934,1.0,,,,,,,,724,pcb4,0,-1.0115156571070354,-1.0108628869056702,,,,,,
gaussian_noise,,1.7955299388878863e-09,1.0205175033545758e-08,0.5569953800097966,0.917329097155133,0.22512113306000744,0.9998167753219604,0.002150257428487142,0.0064591169357299805,0.0031263728936513266,0.002388829986254374,0.0020726273457209268,1.0,,,,,,,,730,pcb4,0,-1.0133705536524455,-1.015126610795657,,,,,,
gaussian_noise,,0.0008609243598500394,0.011859251027673651,0.9839854097034704,0.9380186272199091,0.9332836377189713,0.9997722506523132,0.003878953866660595,0.012691497802734375,0.005558416247367859,0.0043099671602249146,0.0020852237939834595,1.0,,,,,,,,712,pcb4,1,-1.0163602083921432,-1.018401136000951,0.2627552287031735,0.24374660984447316,-0.019008618858700366,,,
gaussian_noise,,0.00036826099478654993,0.008202884405903048,0.9834078044104915,0.9108594054099162,0.9754006708907939,0.9998748302459717,0.002217242649445931,0.004500269889831543,0.003142972787221273,0.002463623881340027,0.00043325622876485187,1.0,,,,,,,,713,pcb4,1,-1.0160168409347534,-1.0163988173007965,0.33615954799418934,0.32133548546875307,-0.014824062525436277,,,
gaussian_noise,,8.540643637219742e-09,8.493246644820875e-08,0.9029206874263973,0.9219260953179149,0.9027208348863213,0.9995166659355164,0.002609274039665858,0.011864344278971354,0.003870546817779541,0.002899204691251119,0.0033126225074132285,1.0,,,,,,,,715,pcb4,1,-1.0136365095774333,-1.0169491320848465,0.4391524631030659,0.5156190846862775,0.0764666215832116,,,
gaussian_noise,,0.00026456810603589075,0.004564157910266857,0.9970709913743285,0.9186356975456189,0.9727916511367872,0.9995013475418091,0.006303446367383003,0.013771265745162964,0.008977711200714111,0.007003741959730784,0.003988777597745259,1.0,,,,,,,,716,pcb4,1,-1.0153233508268993,-1.0188778986533482,0.9639961024580619,0.9561896701845134,-0.0078064322735484915,,,
jpeg,,6.821601371965977e-10,1.7283220550786484e-09,0.8861192445566806,0.9208990599678214,0.5195676481550503,0.999854564666748,0.00100200188656648,0.004882335662841797,0.001474529504776001,0.0011133352915445964,0.0004558563232421875,1.0,,,,,,,,711,pcb4,0,-1.0126013904809952,-1.012278492252032,,,,,,
