abnormal_norm,arm,category,comparison,cosine_distance,family,final_norm,hard_reference_available,kind,l2_distance,l2_drift,name,normal_abnormal_cos,normal_norm,normalized_drift,reference_norm,region,stage
,,,,,det_proj,22.368427276611328,,H_image_adapter,,19.180578231811523,det_proj.2.fc.0.weight,,,1.6949998824338568,11.3159761428833,,
,,,,,det_proj,0.4255957007408142,,H_image_adapter,,0.32858750224113464,det_proj.2.fc.0.bias,,,1.0589298491450723,0.3103014826774597,,
,,,,,det_proj,19.778255462646484,,H_image_adapter,,12.161534309387207,det_proj.2.fc.2.weight,,,0.7045015020585976,17.262609481811523,,
,,,,,det_proj,1.0236726999282837,,H_image_adapter,,0.2847849726676941,det_proj.2.fc.2.bias,,,0.2655292312849619,1.0725183486938477,,
,,,,,vision_text_q,49.02375793457031,,H_image_adapter,,28.69036102294922,vision_text_q.0.weight,,,1.014185984246755,28.289052963256836,,
,,,,,vision_text_q,63.689571380615234,,H_image_adapter,,41.16350555419922,vision_text_q.1.weight,,,1.295413116513298,31.77635383605957,,
,,,,,vision_text_q,47.7879638671875,,H_image_adapter,,32.080223083496094,vision_text_q.2.weight,,,1.1080599281996328,28.951704025268555,,
,,,,,vision_text_k,40.718196868896484,,H_image_adapter,,24.591161727905273,vision_text_k.0.weight,,,0.9029206560771681,27.235130310058594,,
,,,,,vision_text_k,51.41660690307617,,H_image_adapter,,37.36359786987305,vision_text_k.1.weight,,,1.2696819048956092,29.427526473999023,,
,,,,,vision_text_k,41.2735595703125,,H_image_adapter,,25.582244873046875,vision_text_k.2.weight,,,0.9220792952510984,27.744083404541016,,
,,,,,dfg_ss2d_branches,27.709184646606445,,H_image_adapter,,0.3743973970413208,dfg_ss2d_branches.0.pre_norm.weight,,,0.01350990261533522,27.712812423706055,,
,,,,,dfg_ss2d_branches,0.419542521238327,,H_image_adapter,,0.419542521238327,dfg_ss2d_branches.0.pre_norm.bias,,,419542521238.327,0.0,,
,,,,,dfg_ss2d_branches,19.305294036865234,,H_image_adapter,,10.776935577392578,dfg_ss2d_branches.0.in_proj.weight,,,0.6734051461423478,16.003643035888672,,
,,,,,dfg_ss2d_branches,0.7352195978164673,,H_image_adapter,,0.431715190410614,dfg_ss2d_branches.0.in_proj.bias,,,0.7528440917002726,0.5734456777572632,,
,,,,,dfg_ss2d_branches,0.009955926798284054,,H_image_adapter,,0.009955926798284054,dfg_ss2d_branches.0.ss2d.direction_logits,,,9955926798.284054,0.0,,
,,,,,dfg_ss2d_branches,29.748353958129883,,H_image_adapter,,10.78979778289795,dfg_ss2d_branches.0.ss2d.out_proj.weight,,,0.38925912069502594,27.71880531311035,,
,,,,,dfg_ss2d_branches,27.752538681030273,,H_image_adapter,,0.3983153998851776,dfg_ss2d_branches.0.post_norm.weight,,,0.014372969217099425,27.712812423706055,,
,,,,,dfg_ss2d_branches,0.4710710346698761,,H_image_adapter,,0.4710710346698761,dfg_ss2d_branches.0.post_norm.bias,,,471071034669.8761,0.0,,
,,,,,dfg_ss2d_branches,27.71200180053711,,H_image_adapter,,0.09335315972566605,dfg_ss2d_branches.1.pre_norm.weight,,,0.0033685920540424837,27.712812423706055,,
,,,,,dfg_ss2d_branches,0.10131264477968216,,H_image_adapter,,0.10131264477968216,dfg_ss2d_branches.1.pre_norm.bias,,,101312644779.68216,0.0,,
,,,,,dfg_ss2d_branches,16.34840965270996,,H_image_adapter,,3.3526129722595215,dfg_ss2d_branches.1.in_proj.weight,,,0.20955283701118493,15.99889087677002,,
,,,,,dfg_ss2d_branches,0.5876250267028809,,H_image_adapter,,0.13430552184581757,dfg_ss2d_branches.1.in_proj.bias,,,0.23390547770838166,0.574187159538269,,
,,,,,dfg_ss2d_branches,0.0024675719905644655,,H_image_adapter,,0.0024675719905644655,dfg_ss2d_branches.1.ss2d.direction_logits,,,2467571990.5644655,0.0,,
,,,,,dfg_ss2d_branches,27.818910598754883,,H_image_adapter,,2.515676498413086,dfg_ss2d_branches.1.ss2d.out_proj.weight,,,0.09079913057360511,27.70595359802246,,
