K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,consecutive_nonfinite_grad_skips,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
"[51, 37, 869, 258]",0.3012468218803406,4,A_THBR_R1_CONTROL,284,284,,11,0.9407595992088318,"[""pipe_fryum/Data/Images/Anomaly/037.JPG"",""macaroni1/Data/Images/Anomaly/081.JPG"",""pcb4/Data/Images/Normal/0730.JPG"",""pcb2/Data/Images/Anomaly/029.JPG"",""macaroni1/Data/Images/Normal/0764.JPG"",""cashew/Data/Images/Anomaly/040.JPG""]",3891,3890,0.9999961853027344,0.5819725973874483,8e445ae2901c2458232e940687f86927062bc5bd4ee39ba009c770bbd8ecde2f,"[1,1,0,1,0,1]",69d4727538f06e74d651ce6206e23572d08b91fa0e8560bfc46254fb03328f48,0,0,1,0,1,9.880082018119417e-06,0.09999993930460412,success,1,False,,0.6332185864448547,0.0,0.9407595992088318,0.4039236307144165,0.7238808340287437,5.101404187968228e-09
"[597, 5551]",0.30127379298210144,2,A_THBR_R1_CONTROL,285,285,,11,0.9112687110900879,"[""pcb1/Data/Images/Normal/0286.JPG"",""pcb3/Data/Images/Normal/0303.JPG"",""pcb1/Data/Images/Anomaly/066.JPG"",""capsules/Data/Images/Normal/594.JPG"",""pcb1/Data/Images/Normal/0811.JPG"",""pcb4/Data/Images/Anomaly/001.JPG""]",3892,3891,0.9999984502792358,0.4618816077709198,a489455c1fd86a2bd14bfafb32de0a6e21131436060388b58eca5086b8e38ded,"[0,0,1,0,0,1]",4e7b5fac148a16f0f9a8241c6e35bebed5e430e561e5b627f23d995d48bd32d3,0,0,1,0,1,9.519108437787097e-06,0.049910488989102816,success,1,False,,0.5597869157791138,0.0,0.9112687110900879,0.2694442570209503,0.864968478679657,3.006161250596051e-06
"[199, 886, 4422, 3608, 1431]",0.3012869358062744,5,A_THBR_R1_CONTROL,286,286,,11,1.1251685619354248,"[""chewinggum/Data/Images/Normal/384.JPG"",""macaroni2/Data/Images/Anomaly/053.JPG"",""pcb2/Data/Images/Anomaly/007.JPG"",""capsules/Data/Images/Anomaly/071.JPG"",""pcb4/Data/Images/Anomaly/085.JPG"",""candle/Data/Images/Anomaly/085.JPG""]",3893,3892,0.9999995231628418,0.42775006081492395,6359dfc53e668f9ef04b665bb8c05e74d4c482e9d279fdfc136a8d9c5fa9790a,"[0,1,1,1,1,1]",aefbee8e47b841a788d1a29c36277e03893badc598477d2d61f6680a8a1a7cb5,0,0,1,0,1,9.066718118005937e-06,0.05923948831157609,success,1,False,,0.6298449635505676,0.0,1.1251685619354248,0.4575470745563507,0.6209229668190049,4.94445018262013e-09
"[594, 1157, 105, 33, 895, 191]",0.3013054132461548,6,A_THBR_R1_CONTROL,287,287,,11,1.116310477256775,"[""candle/Data/Images/Anomaly/018.JPG"",""capsules/Data/Images/Anomaly/046.JPG"",""macaroni2/Data/Images/Anomaly/010.JPG"",""capsules/Data/Images/Anomaly/030.JPG"",""fryum/Data/Images/Anomaly/072.JPG"",""capsules/Data/Images/Anomaly/001.JPG""]",3894,3893,0.9999991655349731,0.836427907148997,7ae752b5c86bc7bf65bdc2fc2898250599441f6a93d7be26ac22386f2e658608,"[1,1,1,1,1,1]",1fb7c728c85715fcbac7525d9a07eb024c925a003e34d4a9cb8e5b1ca931e14e,0,0,1,0,1,6.205014794413057e-06,0.06069710515091904,success,1,False,,0.7609452605247498,0.0,1.116310477256775,0.5366128062208494,0.7677240073680878,4.075754134191811e-08
[],0.3013245165348053,0,A_THBR_R1_CONTROL,288,288,,11,0.9879571795463562,"[""pipe_fryum/Data/Images/Normal/272.JPG"",""pcb4/Data/Images/Normal/0735.JPG"",""chewinggum/Data/Images/Normal/006.JPG"",""capsules/Data/Images/Normal/168.JPG"",""fryum/Data/Images/Normal/093.JPG"",""candle/Data/Images/Normal/0796.JPG""]",3895,3894,,,6b519a074511d802e91ee92f72c855cd3bd5b72129d4cc7b2fcc1da060f7b563,"[0,0,0,0,0,0]",7efd853f374f03f6cf6fe123a530bd7ad55f820b07d4ed39d0a22bf83ee0c1dc,0,0,1,0,1,9.154433723792706e-07,0.013184028241018348,success,1,False,,0.0,0.0,0.9879571795463562,,,
"[37983, 236]",0.3013472557067871,2,A_THBR_R1_CONTROL,289,289,,11,1.2604906558990479,"[""capsules/Data/Images/Normal/457.JPG"",""fryum/Data/Images/Anomaly/043.JPG"",""pcb2/Data/Images/Anomaly/047.JPG"",""cashew/Data/Images/Normal/461.JPG"",""pipe_fryum/Data/Images/Normal/260.JPG"",""pcb2/Data/Images/Normal/0730.JPG""]",3896,3895,0.9979007244110107,0.011396749312098109,fef391582f3210f9ee5bb1ca3e30d969a5b189bc0cd83eee705a8b962a9528ee,"[0,1,1,0,0,0]",ff2c2ec198c304def292aeec1d940ed0b71ffe63a17b844a289ff3ce07aa192e,0,0,1,0,1,1.0793155541457818e-05,0.02599754770487757,success,1,False,,0.687899112701416,0.0,1.2604906558990479,0.6073650419712067,0.028854066508472442,6.758262394157555e-09
"[195, 1425, 55]",0.30137211084365845,3,A_THBR_R1_CONTROL,290,290,,11,0.9089176654815674,"[""candle/Data/Images/Normal/0797.JPG"",""macaroni1/Data/Images/Normal/0159.JPG"",""macaroni1/Data/Images/Anomaly/052.JPG"",""fryum/Data/Images/Anomaly/003.JPG"",""pcb4/Data/Images/Normal/0779.JPG"",""macaroni1/Data/Images/Anomaly/026.JPG""]",3897,3896,0.9999666213989258,0.7593115071455637,3d749d6b62d113ed247e4470a8820f9d2e1affe939d6f6ae3bbc112445f180cc,"[0,0,1,1,0,1]",3f1109ec11e03d3ad78446a5e4ff832175f5004bb69f53794a053af8785bf77d,0,0,1,0,1,1.0560137028934849e-05,0.086854506386302,success,1,False,,0.6758484840393066,0.0,0.9089176654815674,0.47147097686926526,0.8590498566627502,3.2955729693640023e-05
"[820, 1226, 288]",0.3014020025730133,3,A_THBR_R1_CONTROL,291,291,,11,0.9106341600418091,"[""pcb2/Data/Images/Normal/0046.JPG"",""pcb1/Data/Images/Anomaly/014.JPG"",""pcb2/Data/Images/Anomaly/098.JPG"",""macaroni2/Data/Images/Normal/0768.JPG"",""pcb2/Data/Images/Normal/0952.JPG"",""pcb1/Data/Images/Anomaly/076.JPG""]",3898,3897,0.9999980926513672,0.45290307700634,91983b22818356667d60cca7524063230d6362159c36708cd207b5aae1981d6a,"[0,1,1,0,0,1]",c3b02fd26ef1327042d73bba47da22506978504463ba67a66e41a2150afc963a,0,0,1,0,1,1.0930544393630554e-05,0.05907531117804336,success,1,False,,0.7072576880455017,0.0,0.9106341600418091,0.4650425612926483,0.5434994995594025,2.0176443626951368e-08
"[89, 5126]",0.3014380931854248,2,A_THBR_R1_CONTROL,292,292,,11,0.8329976201057434,"[""cashew/Data/Images/Normal/213.JPG"",""chewinggum/Data/Images/Normal/337.JPG"",""macaroni2/Data/Images/Anomaly/021.JPG"",""pcb2/Data/Images/Normal/0751.JPG"",""capsules/Data/Images/Anomaly/057.JPG"",""candle/Data/Images/Normal/0514.JPG""]",3899,3898,0.9989916682243347,0.06714725509493746,4ab2cf069f50244ce1a76f04699f08306dee2d6c9931b329a4227db92bdd9e6d,"[0,0,1,0,1,0]",b3fbbbd019cf9e9016f55e36c625ad5a6a2b84dd76e5be43c24b63b07abd139b,0,0,1,0,1,2.2732095846961764e-05,0.09999996311961133,success,1,False,,0.5553705096244812,0.0,0.8329976201057434,0.4616144970059395,0.4422702543131578,3.8288163750621607e-08
"[1209, 33970, 340]",0.30146902799606323,3,A_THBR_R1_CONTROL,293,293,,11,0.8016047477722168,"[""candle/Data/Images/Normal/0483.JPG"",""macaroni1/Data/Images/Normal/0196.JPG"",""chewinggum/Data/Images/Anomaly/022.JPG"",""pcb1/Data/Images/Normal/0725.JPG"",""pipe_fryum/Data/Images/Anomaly/093.JPG"",""pipe_fryum/Data/Images/Anomaly/070.JPG""]",3900,3899,0.9999315738677979,0.368719349304835,cd54427b4a130d48dd167dc3b0c4d8b27a05d97469b2222e4bc944685a8d1fb6,"[0,0,1,0,1,1]",99b1d33d18430729c99e930a8c38eb83adb36a02546676abe1df21245eba82b6,0,0,1,0,1,3.45697562057679e-06,0.02819519568078676,success,1,False,,0.594639778137207,0.0,0.8016047477722168,0.23266895860433578,0.67597163716952,9.456509353356068e-09
"[2338, 8203, 897]",0.3014897406101227,3,A_THBR_R1_CONTROL,294,294,,11,1.0363038778305054,"[""capsules/Data/Images/Anomaly/049.JPG"",""macaroni2/Data/Images/Normal/0892.JPG"",""pipe_fryum/Data/Images/Normal/398.JPG"",""pcb4/Data/Images/Anomaly/068.JPG"",""macaroni1/Data/Images/Normal/0779.JPG"",""pcb4/Data/Images/Anomaly/066.JPG""]",3901,3900,0.999995231628418,0.6023163925856352,53f834d1cf92f60a4d62991c29cb171feac66104b64fd80bc6f54762464aa02d,"[1,0,0,1,0,1]",43fb5bdac8afafe08871dc19aac0bb9187162ce8b4fe96fa7f70c7ea0668d1ca,0,0,1,0,1,2.7617290387753445e-05,0.0999999394058395,success,1,False,,0.8716182112693787,0.0,1.0363038778305054,0.6067664325237274,0.34245437601733403,3.533639603148231e-09
"[33, 749, 801]",0.3015131652355194,3,A_THBR_R1_CONTROL,295,295,,11,1.224703311920166,"[""pcb1/Data/Images/Normal/0297.JPG"",""pcb3/Data/Images/Normal/0187.JPG"",""capsules/Data/Images/Anomaly/034.JPG"",""pcb2/Data/Images/Anomaly/085.JPG"",""macaroni1/Data/Images/Normal/0479.JPG"",""pcb2/Data/Images/Anomaly/005.JPG""]",3902,3901,0.9999654293060303,0.2517512404616961,db7b3e85b5e5ec3f685621ee5872c2eed6380e832acf11e7741415bbfb0891d5,"[0,0,1,1,0,1]",e1553bf8eb4b682fbebcc9cdfa5e4340cf11e003c035efc090a1c379de443370,0,0,1,0,1,1.085880342379234e-05,0.09999993941369856,success,1,False,,0.719010055065155,0.0,1.224703311920166,0.7036025921503702,0.24406474405207992,4.466938818836752e-09
"[382, 558, 54134, 72]",0.30153924226760864,4,A_THBR_R1_CONTROL,296,296,,11,1.314355731010437,"[""pcb1/Data/Images/Anomaly/095.JPG"",""fryum/Data/Images/Anomaly/010.JPG"",""pcb3/Data/Images/Normal/0518.JPG"",""pcb1/Data/Images/Normal/0484.JPG"",""fryum/Data/Images/Anomaly/041.JPG"",""candle/Data/Images/Anomaly/020.JPG""]",3903,3902,0.9996724128723145,0.16937946755797384,a92a08fc7acf176f1938f539506bfbd43edc4728258eda9cf573347ca1f071bd,"[1,1,0,0,1,1]",47477fde7462a38073a83160714e30b4043cd6c52f48dad2a33236220590b7e3,0,0,1,0,1,3.89616801658356e-06,0.09999995263441988,success,1,False,,0.7547348737716675,0.0,1.314355731010437,0.6874754261225462,0.09657610927844562,7.71817809663844e-09
"[455, 1164, 426, 39468]",0.3015522360801697,4,A_THBR_R1_CONTROL,297,297,,11,1.3700275421142578,"[""pcb1/Data/Images/Anomaly/038.JPG"",""fryum/Data/Images/Anomaly/067.JPG"",""pcb2/Data/Images/Anomaly/080.JPG"",""pipe_fryum/Data/Images/Normal/181.JPG"",""fryum/Data/Images/Anomaly/040.JPG"",""pcb3/Data/Images/Normal/0107.JPG""]",3904,3903,0.9999964237213135,0.20670222509431824,31493ff6c57f5bea78dfd55207249dd52c0c9c520330c6dd3bf3158a1626e4b5,"[1,1,1,0,1,0]",1f884934d38d8ffbed3fb09605dcd571f398bf462b8e1e26f13b29ddd5f7f697,0,0,1,0,1,2.7753280831940263e-06,0.09999993936112903,success,1,False,,0.6740267276763916,0.0,1.3700275421142578,0.4142023101449013,0.3380263518774882,6.550332720678398e-09
"[619, 76, 546, 800]",0.30156847834587097,4,A_THBR_R1_CONTROL,298,298,,11,1.0060336589813232,"[""pipe_fryum/Data/Images/Normal/087.JPG"",""candle/Data/Images/Anomaly/074.JPG"",""cashew/Data/Images/Anomaly/077.JPG"",""cashew/Data/Images/Anomaly/060.JPG"",""chewinggum/Data/Images/Normal/467.JPG"",""candle/Data/Images/Anomaly/060.JPG""]",3905,3904,0.9989098310470581,0.31843890342861414,d9ca8a376c0a003dcecfb5809799bb7ba5b8149a4b8dc8866a988a5fee6426f7,"[0,1,1,1,0,1]",d703f831bc2e24f6a69206a70c1dc4def8fc2576ac2873d439fb7ac35d74f279,0,0,1,0,1,2.6230085739867373e-06,0.06344501686288245,success,1,False,,0.6963952779769897,0.0,1.0060336589813232,0.4956543482840061,0.4186203386634588,7.839721760660723e-09
[603],0.30158567428588867,1,A_THBR_R1_CONTROL,299,299,,11,0.9899609684944153,"[""chewinggum/Data/Images/Normal/098.JPG"",""pcb2/Data/Images/Anomaly/031.JPG"",""cashew/Data/Images/Normal/228.JPG"",""pcb2/Data/Images/Normal/0694.JPG"",""pcb1/Data/Images/Normal/0730.JPG"",""chewinggum/Data/Images/Normal/130.JPG""]",3906,3905,7.031184213701636e-05,2.31153603635903e-06,715de69e1fc1fef50694e7a886013449635b6ed690ffb723f738ef46d7e7df23,"[0,1,0,0,0,0]",e797af67cc5df9c5b53725321ec79f930a45d1a030a388d9bcbf2e61bdb8ef39,0,0,1,0,1,2.4934032982112627e-06,0.09999995263424756,success,1,False,,0.6931483149528503,0.0,0.9899609684944153,0.936981737613678,3.4204987287012045e-08,7.422499059828169e-09
"[4625, 2709, 282]",0.30160054564476013,3,A_THBR_R1_CONTROL,300,300,,11,0.8846980929374695,"[""pcb3/Data/Images/Normal/0629.JPG"",""pcb4/Data/Images/Anomaly/006.JPG"",""candle/Data/Images/Normal/0730.JPG"",""pcb4/Data/Images/Anomaly/013.JPG"",""macaroni1/Data/Images/Normal/0469.JPG"",""macaroni2/Data/Images/Anomaly/091.JPG""]",3907,3906,0.999997615814209,0.6357473929723104,c757e6fe4e5aad9e216aab22dea660a171c3f88ed7a513b3d2cb1e67e2c9a5a6,"[0,1,0,1,0,1]",192ba85c18eb636ea9a4e805d5cf6c670ea7f241bbeb0c2a17c281901afd7342,0,0,1,0,1,6.906478078935053e-06,0.012767153674501389,success,1,False,,0.7275347113609314,0.0,0.8846980929374695,0.4445884774128596,0.7018301685651144,8.410793839175312e-09
"[10183, 191]",0.30163317918777466,2,A_THBR_R1_CONTROL,301,301,,11,1.0075901746749878,"[""pcb3/Data/Images/Anomaly/047.JPG"",""macaroni2/Data/Images/Normal/0423.JPG"",""pcb2/Data/Images/Normal/0811.JPG"",""pcb4/Data/Images/Normal/0483.JPG"",""pcb1/Data/Images/Normal/0363.JPG"",""cashew/Data/Images/Anomaly/028.JPG""]",3908,3907,0.9997909665107727,0.49551626543245675,d37d52cb2bc434f048df9f8354940be880061d2420b6e03b848c9c8c40f26894,"[1,0,0,0,0,1]",af8d0c8507328f3b90b87f5f29053dbc319de6f074fb50452d2b5885974eccc9,0,0,1,0,1,1.6994315735590197e-05,0.09999993923224189,success,1,False,,0.7942703366279602,0.0,1.0075901746749878,0.6597442030906677,0.32994732074439526,3.5613541005119487e-09
"[1177, 391, 7432]",0.30166688561439514,3,A_THBR_R1_CONTROL,302,302,,11,0.9178417325019836,"[""cashew/Data/Images/Anomaly/011.JPG"",""pcb2/Data/Images/Normal/0739.JPG"",""macaroni1/Data/Images/Anomaly/047.JPG"",""cashew/Data/Images/Normal/460.JPG"",""pcb4/Data/Images/Anomaly/034.JPG"",""pcb4/Data/Images/Normal/0545.JPG""]",3909,3908,0.9999606609344482,0.42294267502923805,02e273ed981216aeff40ac449c182272ac3efa5ec72eba4e6cae9b806b37852b,"[1,0,1,0,1,0]",54d7df683d10ea3445189ee0e83302ee9d7ec820b20cd18c4dad6e82ae25fbc3,0,0,1,0,1,8.367124174386095e-06,0.09242480021402606,success,1,False,,0.6632353067398071,0.0,0.9178417325019836,0.3303217689196269,0.5754953573147455,8.08858136025492e-09
[754],0.30170324444770813,1,A_THBR_R1_CONTROL,303,303,,11,0.8850857019424438,"[""fryum/Data/Images/Normal/260.JPG"",""pcb3/Data/Images/Normal/0751.JPG"",""macaroni2/Data/Images/Normal/0170.JPG"",""pcb1/Data/Images/Normal/0768.JPG"",""cashew/Data/Images/Anomaly/023.JPG"",""macaroni1/Data/Images/Normal/0457.JPG""]",3910,3909,0.9970478415489197,0.45123472809791565,2e26f4bcadaa442027902b4d7567630b7d9f9d1520f3554a357020fa1b85ab62,"[0,0,0,0,1,0]",89849d9b581baa51fd761c4c716212eca7ae4efcec07d395c32e14ee7bc308ac,0,0,1,0,1,1.3239650221180547e-06,0.09999995263299596,success,1,False,,0.8821804523468018,0.0,0.8850857019424438,0.6936339139938354,0.18748700618743896,4.5114482816188684e-08
"[170, 23]",0.30173417925834656,2,A_THBR_R1_CONTROL,304,304,,11,1.0329293012619019,"[""pcb4/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Normal/0174.JPG"",""pcb3/Data/Images/Normal/0172.JPG"",""pcb3/Data/Images/Normal/0621.JPG"",""macaroni1/Data/Images/Anomaly/092.JPG"",""candle/Data/Images/Anomaly/052.JPG""]",3911,3910,0.9998595714569092,0.8463500142097473,bb659fd9eb1792dbf7474ac6a372f57acb841c1e4fb2ace210cd3f1f8cb7cd80,"[0,0,0,0,1,1]",4adc200c1481dc5ee847df6d881a1fee7e1faa3cb0148d7bca0d73d62d89d17a,0,0,1,0,1,9.329206029298563e-06,0.0999999526327247,success,1,False,,1.0113952159881592,0.0,1.0329293012619019,0.8617646992206573,0.3249809443950653,7.042270766532965e-08
"[411, 928]",0.30174851417541504,2,A_THBR_R1_CONTROL,305,305,,11,1.0396134853363037,"[""macaroni1/Data/Images/Normal/0869.JPG"",""pcb2/Data/Images/Normal/0684.JPG"",""pcb3/Data/Images/Anomaly/041.JPG"",""macaroni2/Data/Images/Normal/0174.JPG"",""pcb2/Data/Images/Anomaly/049.JPG"",""macaroni2/Data/Images/Normal/0964.JPG""]",3912,3911,0.9878177046775818,0.26918003894388676,cd59b440e4b1dfa47ab5a50b1a4d05f622b327518c254cb980275c6fb9033c01,"[0,0,1,0,1,0]",a6fffdd2b0e7d08fefb698e43bf6f267d810c5bdb1598f31c0c18562931fd228,0,0,1,0,1,2.8369390741037483e-05,0.09999996294688566,success,1,False,,0.8524363040924072,0.0,1.0396134853363037,1.0,5.434285021976848e-08,4.295813038623919e-09
"[10, 552, 465, 10099, 23]",0.301761656999588,5,A_THBR_R1_CONTROL,306,306,,11,1.3996857404708862,"[""candle/Data/Images/Anomaly/047.JPG"",""pcb3/Data/Images/Anomaly/017.JPG"",""macaroni2/Data/Images/Anomaly/049.JPG"",""pcb4/Data/Images/Anomaly/065.JPG"",""fryum/Data/Images/Anomaly/036.JPG"",""pcb1/Data/Images/Normal/0971.JPG""]",3913,3912,0.9999914169311523,0.3400843795388937,eec39a66e7d5f82dc5e108ee3ca138272b9e70c85246e920bd7c78a384fc8d7e,"[1,1,1,1,1,0]",4f5a9ffb4e4daf36eb892b6c7530696b7b431c4086a657a3cef91533426bd9ac,0,0,1,0,1,1.5502044311441714e-05,0.0999999393098365,success,1,False,,0.7665159106254578,0.0,1.3996857404708862,0.7406529724597931,0.21791191319935024,3.911382329135904e-09
"[611, 74]",0.3017858564853668,2,A_THBR_R1_CONTROL,307,307,,11,0.9892333149909973,"[""pcb3/Data/Images/Anomaly/085.JPG"",""macaroni1/Data/Images/Normal/0735.JPG"",""pcb2/Data/Images/Normal/0688.JPG"",""macaroni2/Data/Images/Anomaly/051.JPG"",""pcb2/Data/Images/Normal/0168.JPG"",""chewinggum/Data/Images/Normal/012.JPG""]",3914,3913,0.9999648332595825,0.09734296842202639,c20df7bcc26f9fd6b9fdb66c280b61eaa35e89e51fe5e632bd8eb38a3d6b0306,"[1,0,0,1,0,0]",0274524ac5c4e1ffc222f412cfe690e01461a51780faf85f68c35039addc54bf,0,0,1,0,1,1.5067183337766074e-05,0.09999996291979503,success,1,False,,0.7484257221221924,0.0,0.9892333149909973,0.9378068745136261,0.0037683225861684377,2.7150374393158927e-08
"[4466, 3772, 485, 190]",0.30180826783180237,4,A_THBR_R1_CONTROL,308,308,,11,0.9517227411270142,"[""capsules/Data/Images/Anomaly/079.JPG"",""chewinggum/Data/Images/Anomaly/012.JPG"",""pcb1/Data/Images/Anomaly/080.JPG"",""macaroni2/Data/Images/Anomaly/094.JPG"",""pcb3/Data/Images/Normal/0552.JPG"",""capsules/Data/Images/Normal/518.JPG""]",3915,3914,0.9999668598175049,0.43173296470195055,cbeacc3d66f4af646581dbd56b22c14c54385d827b436cfd28e4a19e0167b943,"[1,1,1,1,0,0]",af78e617e5758bfe585e2072a750d55ea0f7e9289f6eeb89e0af3c401bcac855,0,0,1,0,1,6.102669442260981e-06,0.09999993932718314,success,1,False,,0.7098143100738525,0.0,0.9517227411270142,0.41431843116879463,0.5758753977715969,1.022492401858699e-08
"[194, 39, 413, 60, 299]",0.3018365204334259,5,A_THBR_R1_CONTROL,309,309,,11,1.2566778659820557,"[""pcb3/Data/Images/Normal/0377.JPG"",""macaroni2/Data/Images/Anomaly/095.JPG"",""macaroni1/Data/Images/Anomaly/084.JPG"",""pipe_fryum/Data/Images/Anomaly/022.JPG"",""pipe_fryum/Data/Images/Anomaly/030.JPG"",""macaroni1/Data/Images/Anomaly/040.JPG""]",3916,3915,0.9998039603233337,0.605301310122013,bbcf3102cfdebff072ed54d987603a0f3074fa9ec21977f948a009c61c39d912,"[0,1,1,1,1,1]",f6a9f92feb54a132661ae9558bcfa5efb43da1fc87c6d0d55d9f98adc3c67d79,0,0,1,0,1,5.763936184321898e-06,0.03626539144775226,success,1,False,,0.8243929147720337,0.0,1.2566778659820557,0.6541964709758759,0.41350552687204073,8.543244334191513e-09
"[474, 612, 150, 729]",0.3018748462200165,4,A_THBR_R1_CONTROL,310,310,,11,1.2530893087387085,"[""pcb3/Data/Images/Anomaly/062.JPG"",""pcb4/Data/Images/Normal/0764.JPG"",""fryum/Data/Images/Anomaly/079.JPG"",""pcb1/Data/Images/Normal/0168.JPG"",""macaroni1/Data/Images/Anomaly/090.JPG"",""pcb2/Data/Images/Anomaly/090.JPG""]",3917,3916,0.9999979734420776,0.4244303635496891,1f2f6f8873c893c9c1a5c291ba553fb61e813e53597e662f18b127a887a18ca9,"[1,0,1,0,1,1]",e4f065ec45a5d66a380ec76fc1e2590e018f7daddee32109ce65afebae838c5d,0,0,1,0,1,1.5102018351508993e-05,0.09999993935851736,success,1,False,,0.8228437304496765,0.0,1.2530893087387085,0.8215397223830223,0.21716688612331403,6.348800152267131e-09
"[804, 360, 487]",0.30191633105278015,3,A_THBR_R1_CONTROL,311,311,,11,1.006196141242981,"[""chewinggum/Data/Images/Normal/244.JPG"",""pcb3/Data/Images/Normal/0297.JPG"",""fryum/Data/Images/Normal/239.JPG"",""chewinggum/Data/Images/Anomaly/076.JPG"",""pcb3/Data/Images/Anomaly/069.JPG"",""fryum/Data/Images/Anomaly/060.JPG""]",3918,3917,0.9477207660675049,0.08277727649935211,6dd68de03c56915c551f7caa6324a38a98387dbc8c2dc6ee63f75d127aa5500b,"[0,0,0,1,1,1]",5682fcef20bad68ec22cf99b1a50a96cb9a1f49fc71514589b39a3531a6dc440,0,0,1,0,1,6.0384053220827925e-06,0.029219105877769866,success,1,False,,0.5874338150024414,0.0,1.006196141242981,0.24071415017048517,0.35291974479332566,2.0816912638110807e-08
"[684, 429, 12, 514]",0.30195242166519165,4,A_THBR_R1_CONTROL,312,312,,11,1.2323909997940063,"[""cashew/Data/Images/Normal/467.JPG"",""pcb2/Data/Images/Anomaly/018.JPG"",""cashew/Data/Images/Anomaly/056.JPG"",""candle/Data/Images/Anomaly/045.JPG"",""macaroni1/Data/Images/Normal/0168.JPG"",""fryum/Data/Images/Anomaly/082.JPG""]",3919,3918,0.9999567270278931,0.48151135431393755,7bbf3e6df51bc07a942165047e1c79ae8423f010b9496d25869c7dae1e693acb,"[0,1,1,1,0,1]",23b53d93d44974d2453d947336c9321efd0452c424e39b43b483fe4d7785af9c,0,0,1,0,1,6.54031101601251e-06,0.05596284880882719,success,1,False,,0.8553440570831299,0.0,1.2323909997940063,0.7323807701468468,0.2175854222020095,1.1229882801444546e-08
"[190, 1643, 143, 485, 52016]",0.3019886314868927,5,A_THBR_R1_CONTROL,313,313,,11,1.190154790878296,"[""macaroni2/Data/Images/Normal/0648.JPG"",""pipe_fryum/Data/Images/Anomaly/067.JPG"",""capsules/Data/Images/Anomaly/063.JPG"",""capsules/Data/Images/Anomaly/023.JPG"",""capsules/Data/Images/Anomaly/011.JPG"",""fryum/Data/Images/Anomaly/047.JPG""]",3920,3919,0.9999991655349731,0.33366705756634474,5f35850ad9b65816993a7d9f9d49829741f6bf7b0b50d2b7cd296112e21fe6bc,"[0,1,1,1,1,1]",1930f39beb68baecadf766ce465ff050018545e9c51964947f0b159ce0cf2553,0,0,1,0,1,4.153896490267682e-06,0.02288905368585205,success,1,False,,0.7072214484214783,0.0,1.190154790878296,0.43351021111011506,0.41186096966266633,9.60542756445193e-09
"[37970, 529]",0.3020150363445282,2,A_THBR_R1_CONTROL,314,314,,11,0.684834897518158,"[""pcb2/Data/Images/Normal/0900.JPG"",""fryum/Data/Images/Anomaly/052.JPG"",""pcb1/Data/Images/Normal/0488.JPG"",""capsules/Data/Images/Anomaly/017.JPG"",""macaroni2/Data/Images/Normal/0320.JPG"",""pcb1/Data/Images/Normal/0518.JPG""]",3921,3920,0.9999955892562866,0.18326982110738754,1bcbf6c1c5109d245afd75f65581723a8c76e1e42fcdb06be2f08cdc7466b1d4,"[0,1,0,1,0,0]",fad77723f4fb1319bf2c61c0d6981cb1d13b40ad027631d5c37c133d32013ef0,0,0,1,0,1,1.0820344581682062e-05,0.07162525249301895,success,1,False,,0.4785609245300293,0.0,0.684834897518158,0.1703513115644455,0.8076728284358978,2.4293569822475547e-07
"[622, 313, 434]",0.3020229935646057,3,A_THBR_R1_CONTROL,315,315,,11,0.8847171664237976,"[""pcb1/Data/Images/Normal/0100.JPG"",""pcb1/Data/Images/Normal/0427.JPG"",""pipe_fryum/Data/Images/Normal/482.JPG"",""cashew/Data/Images/Anomaly/013.JPG"",""candle/Data/Images/Anomaly/015.JPG"",""pcb1/Data/Images/Anomaly/015.JPG""]",3922,3921,0.9975080490112305,0.23510701574074724,c459890c85ee89c3163c67a471e17c1c80a91dc8a091ea6db6ad599a2b2e90ad,"[0,0,0,1,1,1]",55f385babe2e68862f5b9c118f6318699628a0d5b3972cbc0cbff61b9fec490d,0,0,1,0,1,5.319993019734313e-06,0.09999995262915039,success,1,False,,0.6079421043395996,0.0,0.8847171664237976,0.3979220787684123,0.5121003178258737,2.3405085869399045e-08
