epoch,target,scope,attribution_protocol,axis_index,image_ap,image_auroc,n_images,pixel_ap,pixel_auroc,signal
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.8762470765900598,0.8544444444444445,60,0.2634082668967711,0.8944637899709788,native_stage
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.9345005304241246,0.9155555555555556,60,0.6378439804457237,0.9198552923456342,native_stage
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8900591866703373,0.8455555555555555,60,0.2250843268679857,0.6862954695445661,native_stage
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.8762470765900598,0.8544444444444445,60,0.2586596995461287,0.8798829969250839,cir_stage
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.9345005304241246,0.9155555555555556,60,0.6468929175420062,0.9284052831156469,cir_stage
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8915464875896869,0.8466666666666667,60,0.20140858663770408,0.6069184370643924,cir_stage
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.8032891557956154,0.7911111111111111,60,0.07058617054083563,0.33770712681108406,native_group
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.7818328458647327,0.7677777777777778,60,0.2530256198589784,0.8791273291954554,native_group
16,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.7753324560070072,0.76,60,0.2780567661810488,0.9006724038601808,native_group
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.249848952964509,0.6862497519112565,native_stage
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.4357836421208235,0.8244312493168988,native_stage
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.41906651586214294,0.7193513345617637,native_stage
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.24924953040806438,0.683466154075006,cir_stage
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.4338043839476183,0.8182036678955732,cir_stage
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.4187642851095164,0.7183690030168398,cir_stage
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.21314408060678933,0.5552642746957256,native_group
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.24611539675388577,0.6844515816118716,native_group
16,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.2412140406532059,0.6742527887782735,native_group
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.16604973030402786,0.7578874226811957,native_stage
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.3177871288231232,0.8615495366550975,native_stage
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.23413684925169936,0.6574340569578521,native_stage
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.1660330478240876,0.7577749594398159,cir_stage
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.3168495230565241,0.8581324917493389,cir_stage
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.23404254341069897,0.6575260188567027,cir_stage
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.13376902200334892,0.6252844271895853,native_group
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.16568629089733783,0.7578575800019384,native_group
16,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.16325063618773866,0.7498366687882149,native_group
